level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2496	3525	-1	
2	1	1	0	0	0	55	1369	2	85	-1	
3	1	1	1	0	0	55	1369	2	24	-1	
4	1	1	1	1	0	55	1369	2	24	-1	
5	1	1	1	1	1	55	1369	2	24	79.433380	|
2	1	2	0	0	0	56	1518	3	96	-1	
3	1	2	1	0	0	56	1518	3	96	-1	
4	1	2	1	1	0	56	1518	2	19	-1	
5	1	2	1	1	1	56	1518	2	19	43.694252	[
4	1	2	1	2	0	56	1544	3	17	-1	
5	1	2	1	2	1	56	1544	3	17	3.171005	ἤ
4	1	2	1	3	0	57	1565	2	9	-1	
5	1	2	1	3	1	57	1565	2	9	11.907845	Ι
4	1	2	1	4	0	57	1597	2	17	-1	
5	1	2	1	4	1	57	1597	2	17	36.230415	[
2	1	3	0	0	0	56	10	2417	40	-1	
3	1	3	1	0	0	56	10	2417	40	-1	
4	1	3	1	1	0	56	10	2417	40	-1	
5	1	3	1	1	1	56	10	2417	40	95.000000	 
2	1	4	0	0	0	0	888	166	47	-1	
3	1	4	1	0	0	0	888	166	47	-1	
4	1	4	1	1	0	0	888	166	47	-1	
5	1	4	1	1	1	0	888	166	47	95.000000	 
2	1	5	0	0	0	0	2665	144	446	-1	
3	1	5	1	0	0	0	2665	144	446	-1	
4	1	5	1	1	0	0	2665	144	446	-1	
5	1	5	1	1	1	0	2665	144	446	95.000000	 
2	1	6	0	0	0	310	507	84	19	-1	
3	1	6	1	0	0	310	507	84	19	-1	
4	1	6	1	1	0	310	507	84	19	-1	
5	1	6	1	1	1	310	507	84	19	91.988457	ΝΕΑΡΟΙ
2	1	7	0	0	0	298	506	317	50	-1	
3	1	7	1	0	0	298	506	317	50	-1	
4	1	7	1	1	0	430	506	183	19	-1	
5	1	7	1	1	1	430	506	183	19	81.896362	ΓΕΩΡΓΙΤΣΙΑΝΟΙ
4	1	7	1	2	0	298	536	317	20	-1	
5	1	7	1	2	1	298	537	129	19	73.330872	ΑΓΑΠΗΣΤΕ
5	1	7	1	2	2	458	536	157	20	46.609917	ΘΟΛΟΨΥΧΑ.....
2	1	8	0	0	0	795	583	92	4	-1	
3	1	8	1	0	0	795	583	92	4	-1	
4	1	8	1	1	0	795	583	92	4	-1	
5	1	8	1	1	1	795	583	92	4	95.000000	 
2	1	9	0	0	0	123	62	1076	411	-1	
3	1	9	1	0	0	123	62	1076	411	-1	
4	1	9	1	1	0	123	62	1039	99	-1	
5	1	9	1	1	1	123	62	1039	99	95.000000	 
4	1	9	1	2	0	123	161	1039	98	-1	
5	1	9	1	2	1	123	161	1039	98	95.000000	  
4	1	9	1	3	0	123	259	1076	214	-1	
5	1	9	1	3	1	123	259	1076	214	95.000000	      
2	1	10	0	0	0	1080	216	407	103	-1	
3	1	10	1	0	0	1080	216	407	103	-1	
4	1	10	1	1	0	1080	216	407	103	-1	
5	1	10	1	1	1	1080	216	97	103	17.676743	γι
5	1	10	1	1	2	1228	226	86	89	0.000000	λὶ
5	1	10	1	1	3	1379	259	108	42	7.916115	ον
2	1	11	0	0	0	1228	202	141	263	-1	
3	1	11	1	0	0	1228	202	141	263	-1	
4	1	11	1	1	0	1228	202	141	263	-1	
5	1	11	1	1	1	1228	202	141	263	0.000000	οέ
2	1	12	0	0	0	1030	278	40	39	-1	
3	1	12	1	0	0	1030	278	40	39	-1	
4	1	12	1	1	0	1030	278	40	39	-1	
5	1	12	1	1	1	1030	278	40	39	0.000000	)μλ
2	1	13	0	0	0	670	494	1047	69	-1	
3	1	13	1	0	0	670	494	1047	69	-1	
4	1	13	1	1	0	670	494	1047	69	-1	
5	1	13	1	1	1	670	507	85	41	93.234344	ΤΟ
5	1	13	1	1	2	777	506	375	42	90.440475	ΜΗΑΛΚΟΝΙ
5	1	13	1	1	3	1174	507	133	41	93.097649	ΤΟΥ
5	1	13	1	1	4	1342	506	130	57	5.293541	ΤΑΥ
5	1	13	1	1	5	1504	494	213	62	5.293541	ΓΗΤΟΥ
2	1	14	0	0	0	1790	95	570	92	-1	
3	1	14	1	0	0	1790	95	570	73	-1	
4	1	14	1	1	0	1808	95	376	20	-1	
5	1	14	1	1	1	1808	96	67	19	25.498215	ΤΑΧ.
5	1	14	1	1	2	1890	95	97	20	93.265602	ΤΕΛΟΣ
5	1	14	1	1	3	2004	95	180	19	44.194565	ΠΔΗΡΟΦΗΚΕ
4	1	14	1	2	0	1790	117	570	70	-1	
5	1	14	1	2	1	1790	137	42	18	33.205162	κ.
5	1	14	1	2	2	1848	103	512	84	0.000000	Ἀῃιοάνε
5	1	14	1	2	3	2031	99	39	92	21.127975	αν
5	1	14	1	2	4	2085	103	223	84	0.000000	Ἀριώοθκήγ
5	1	14	1	2	5	2315	99	46	92	27.989784	εν
2	1	15	0	0	0	1816	153	529	99	-1	
3	1	15	1	0	0	1816	153	529	99	-1	
4	1	15	1	1	0	1816	153	529	99	-1	
5	1	15	1	1	1	1816	174	167	78	21.389420	μα
5	1	15	1	1	2	2006	167	123	42	27.693405	Βλ.
5	1	15	1	1	3	2163	153	182	72	0.000000	Χαμῤνόςκ
2	1	16	0	0	0	1744	194	94	151	-1	
3	1	16	1	0	0	1744	194	94	151	-1	
4	1	16	1	1	0	1744	194	72	55	-1	
5	1	16	1	1	1	1744	194	72	55	95.000000	 
4	1	16	1	2	0	1770	249	68	96	-1	
5	1	16	1	2	1	1770	249	68	96	95.000000	 
2	1	17	0	0	0	1799	505	314	50	-1	
3	1	17	1	0	0	1799	505	314	50	-1	
4	1	17	1	1	0	1799	505	314	20	-1	
5	1	17	1	1	1	1799	506	112	19	92.672386	πουθενα
5	1	17	1	1	2	1926	506	48	19	65.197647	ΔΕν
5	1	17	1	1	3	1992	505	33	19	54.494663	6
5	1	17	1	1	4	2040	505	73	20	79.661758	ΒΡΗΣΕ
4	1	17	1	2	0	1839	535	224	20	-1	
5	1	17	1	2	1	1839	535	134	20	24.552452	ΩΡΑΙΩΤΕΡΟ
5	1	17	1	2	2	1990	535	73	19	10.429764	χωριο
2	1	18	0	0	0	186	599	2023	26	-1	
3	1	18	1	0	0	186	599	2023	26	-1	
4	1	18	1	1	0	186	599	2023	26	-1	
5	1	18	1	1	1	186	602	92	18	84.923347	ΟΡΓΑΝΟ
5	1	18	1	1	2	302	602	145	18	84.923347	ΣΥΝΔΕΣΕΩΣ
5	1	18	1	1	3	465	602	50	18	93.301605	ΤΩΝ
5	1	18	1	1	4	533	601	148	18	91.690636	ΑΠΑΝΤΑΧΟΥ
5	1	18	1	1	5	704	600	194	19	84.318398	ΓΕΩΡΓΙΤΣΙΑΝΩΝ
5	1	18	1	1	6	916	600	47	22	47.793289	ἔτες
5	1	18	1	1	7	976	600	39	18	24.669640	90ν
5	1	18	1	1	8	1024	599	68	19	14.986176	ΦΥ,
5	1	18	1	1	9	1104	600	23	18	58.986607	4δ
5	1	18	1	1	10	1140	609	7	4	91.137283	-
