level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2595	3670	-1	
2	1	1	0	0	0	175	15	2390	16	-1	
3	1	1	1	0	0	175	15	2390	16	-1	
4	1	1	1	1	0	175	15	2390	16	-1	
5	1	1	1	1	1	175	15	2390	16	95.000000	 
2	1	2	0	0	0	200	269	20	309	-1	
3	1	2	1	0	0	200	269	20	309	-1	
4	1	2	1	1	0	200	269	20	309	-1	
5	1	2	1	1	1	200	520	19	58	91.475517	ΤΑΧ.
5	1	2	1	1	2	200	426	19	81	92.908310	ΤΕΛΟΣ
5	1	2	1	1	3	201	269	19	143	91.715523	ΚΑΤΕΒΛΗΘΗ
2	1	3	0	0	0	289	302	323	247	-1	
3	1	3	1	0	0	289	302	323	247	-1	
4	1	3	1	1	0	289	302	323	247	-1	
5	1	3	1	1	1	289	302	323	247	95.000000	 
2	1	4	0	0	0	389	584	317	51	-1	
3	1	4	1	0	0	389	584	317	51	-1	
4	1	4	1	1	0	402	584	84	20	-1	
5	1	4	1	1	1	402	584	84	20	90.342964	ΝΕΑΡΟΙ
4	1	4	1	2	0	389	614	317	21	-1	
5	1	4	1	2	1	389	614	129	19	87.444672	ΑΓΑΠΗΣΤΕ
5	1	4	1	2	2	549	614	157	21	78.251099	ΟΛΟΨΥΧΑ.....
2	1	5	0	0	0	522	584	183	21	-1	
3	1	5	1	0	0	522	584	183	21	-1	
4	1	5	1	1	0	522	584	183	21	-1	
5	1	5	1	1	1	522	584	183	21	82.389587	ΓΕΩΡΓΙΤΣΙΑΝΟΙ
2	1	6	0	0	0	884	664	92	4	-1	
3	1	6	1	0	0	884	664	92	4	-1	
4	1	6	1	1	0	884	664	92	4	-1	
5	1	6	1	1	1	884	664	92	4	95.000000	 
2	1	7	0	0	0	328	680	1359	28	-1	
3	1	7	1	0	0	328	680	1359	28	-1	
4	1	7	1	1	0	328	680	1359	28	-1	
5	1	7	1	1	1	328	680	92	18	92.763733	ΟΡΓΑΝΟ
5	1	7	1	1	2	443	680	145	19	81.211952	ΣΥΝΔΕΣΕΩΣ
5	1	7	1	1	3	608	680	48	19	91.848198	ΤΩΝ
5	1	7	1	1	4	674	680	149	19	88.890747	ΑΠΑΝΤΑΧΟΥ
5	1	7	1	1	5	846	680	194	21	88.890747	ΓΕΩΡΓΙΤΣΙΑΝΩΝ
5	1	7	1	1	6	1064	683	62	18	93.303970	ΕΤΟΣ
5	1	7	1	1	7	1138	684	34	17	91.563225	όον
5	1	7	1	1	8	1190	684	81	18	92.446648	ΦΥΛΛΟ
5	1	7	1	1	9	1283	685	23	17	91.331841	34
5	1	7	1	1	10	1317	695	23	3	37.711891	---
5	1	7	1	1	11	1355	685	18	17	56.450058	12
5	1	7	1	1	12	1385	685	117	23	47.177902	᾿Ὀκτωδρίου
5	1	7	1	1	13	1517	685	42	19	0.000000	1982
5	1	7	1	1	14	1592	686	95	19	88.210281	ΕΚΔΟΤΗ
2	1	8	0	0	0	532	722	89	5	-1	
3	1	8	1	0	0	532	722	89	5	-1	
4	1	8	1	1	0	532	722	89	5	-1	
5	1	8	1	1	1	532	722	89	5	95.000000	 
2	1	9	0	0	0	259	784	575	156	-1	
3	1	9	1	0	0	259	784	575	156	-1	
4	1	9	1	1	0	259	784	575	70	-1	
5	1	9	1	1	1	259	784	232	70	0.000000	"᾿ῃγππμὺς
5	1	9	1	1	2	512	784	322	69	0.000000	ἀνοικοδὑ[ΠπΠς
4	1	9	1	2	0	292	874	462	66	-1	
5	1	9	1	2	1	292	930	10	7	24.195625	ο
5	1	9	1	2	2	360	874	60	58	62.647381	καὶ
5	1	9	1	2	3	447	874	307	66	24.174545	ἠνπστπλήσειε
2	1	10	0	0	0	195	976	710	420	-1	
3	1	10	1	0	0	196	976	709	314	-1	
4	1	10	1	1	0	230	976	675	29	-1	
5	1	10	1	1	1	230	978	18	19	74.827568	9
5	1	10	1	1	2	267	977	33	22	91.163712	Τό
5	1	10	1	1	3	314	977	168	28	96.404694	παραδοσιακό
5	1	10	1	1	4	497	977	64	22	96.404694	σπίτι
5	1	10	1	1	5	575	977	44	22	96.711044	τοῦ
5	1	10	1	1	6	633	984	19	15	95.940414	κ.
5	1	10	1	1	7	669	977	108	28	91.160454	Μαρίνου
5	1	10	1	1	8	790	976	115	29	90.683029	Παράδα-
4	1	10	1	2	0	196	1012	708	29	-1	
5	1	10	1	2	1	196	1012	46	23	87.561935	λου
5	1	10	1	2	2	259	1012	48	23	93.206665	πού
5	1	10	1	2	3	324	1013	135	27	91.647469	εἰκονίζεται
5	1	10	1	2	4	481	1012	45	29	73.114395	οτή
5	1	10	1	2	5	544	1013	164	28	64.790428	φωτογραφία,
5	1	10	1	2	6	721	1012	183	29	87.207756	ὁλοκληρώθηκε
4	1	10	1	3	0	196	1048	708	29	-1	
5	1	10	1	3	1	196	1048	39	22	92.894791	καί
5	1	10	1	3	2	248	1048	130	29	91.762024	ὀρθώνεται
5	1	10	1	3	3	392	1048	139	29	88.902039	ἐπιθιλητικά
5	1	10	1	3	4	543	1049	74	22	96.438850	κοντά
5	1	10	1	3	5	629	1048	56	22	96.387360	στόν
5	1	10	1	3	6	704	1048	52	28	72.678528	"Άγ.
5	1	10	1	3	7	771	1048	133	22	87.935455	᾿Αθανάσιο.
4	1	10	1	4	0	197	1083	707	30	-1	
5	1	10	1	4	1	197	1084	47	21	93.296219	Στό
5	1	10	1	4	2	258	1084	85	28	90.310432	ὕψωμα
5	1	10	1	4	3	356	1084	47	28	67.561707	“Αγ.
5	1	10	1	4	4	424	1084	151	28	82.619629	᾽Αναργύρων
5	1	10	1	4	5	594	1084	139	29	91.578804	ξεφύτρωσε
5	1	10	1	4	6	747	1084	77	28	68.718010	ὡραῖο
5	1	10	1	4	7	842	1083	62	22	79.341805	απίτι
4	1	10	1	5	0	197	1119	708	29	-1	
5	1	10	1	5	1	197	1120	43	27	93.297058	τῆς
5	1	10	1	5	2	254	1120	89	27	85.871597	Νἰτσας
5	1	10	1	5	3	361	1120	34	23	79.652084	᾿Η.
5	1	10	1	5	4	410	1120	123	28	57.574913	Βρατοίνη.
5	1	10	1	5	5	551	1120	33	21	92.483215	Τό
5	1	10	1	5	6	600	1120	138	27	91.306465	ξενοδοχεῖο
5	1	10	1	5	7	749	1119	109	28	53.642445	ούντομα
5	1	10	1	5	8	875	1120	30	21	16.016403	θὰ
4	1	10	1	6	0	197	1154	707	29	-1	
5	1	10	1	6	1	197	1154	170	29	10.964119	λειτουργιήσει.
5	1	10	1	6	2	384	1154	33	22	96.891602	Τό
5	1	10	1	6	3	432	1155	78	28	94.770836	κτίριο
5	1	10	1	6	4	523	1156	44	21	96.862785	τοῦ
5	1	10	1	6	5	579	1155	58	22	96.665680	ΟΤΕ
5	1	10	1	6	6	648	1154	46	29	96.738045	ἤδη
5	1	10	1	6	7	711	1154	110	28	95.655869	δεσπόζει
5	1	10	1	6	8	847	1154	57	28	95.655869	στήν
4	1	10	1	7	0	198	1189	706	29	-1	
5	1	10	1	7	1	198	1190	47	28	67.841164	ἍἉγ.
5	1	10	1	7	2	262	1190	94	28	92.837326	Μαύρα.
5	1	10	1	7	3	373	1189	27	22	84.711075	Ὁ
5	1	10	1	7	4	420	1190	48	22	7.953156	Αθ.
5	1	10	1	7	5	485	1191	16	20	79.285721	Ι.
5	1	10	1	7	6	518	1190	151	28	91.684418	Πανταζέλος
5	1	10	1	7	7	682	1190	222	28	76.486298	συνταξιοδοτηθεὶς
4	1	10	1	8	0	198	1225	706	29	-1	
5	1	10	1	8	1	198	1226	120	28	92.504105	οἰκοδομεῖ
5	1	10	1	8	2	330	1226	75	22	81.548164	Κοντά
5	1	10	1	8	3	415	1226	45	22	81.523232	στό
5	1	10	1	8	4	470	1226	102	28	95.819908	πατρικό
5	1	10	1	8	5	586	1233	52	15	93.076996	του.
5	1	10	1	8	6	655	1225	95	29	89.994720	᾿Επίσης
5	1	10	1	8	7	763	1225	14	23	91.402596	ὁ
5	1	10	1	8	8	790	1226	18	21	89.187073	Γ.
5	1	10	1	8	9	830	1226	16	21	46.883232	Ι.
5	1	10	1	8	10	858	1225	46	23	90.920097	Κα-
4	1	10	1	9	0	198	1261	445	29	-1	
5	1	10	1	9	1	198	1261	76	28	91.718063	λύδας
5	1	10	1	9	2	287	1261	44	22	96.463028	στό
5	1	10	1	9	3	342	1261	78	29	91.142021	δρόµο
5	1	10	1	9	4	430	1261	62	29	96.013275	πρός
5	1	10	1	9	5	501	1261	29	23	96.759552	τό
5	1	10	1	9	6	541	1261	102	28	96.473312	Σταυρό.
3	1	10	2	0	0	195	1297	710	99	-1	
4	1	10	2	1	0	230	1297	674	28	-1	
5	1	10	2	1	1	230	1298	18	18	66.655968	ϱ
5	1	10	2	1	2	268	1297	27	22	90.522156	Οἱ
5	1	10	2	1	3	310	1297	110	28	84.012192	ἀδελφές,
5	1	10	2	1	4	439	1297	80	28	69.841911	Ελένη
5	1	10	2	1	5	539	1298	21	21	87.839233	Γ.
5	1	10	2	1	6	574	1297	62	28	31.202713	Ζήτη
5	1	10	2	1	7	651	1297	38	22	93.238213	καί
5	1	10	2	1	8	707	1297	13	28	89.340477	ἡ
5	1	10	2	1	9	737	1305	20	14	93.166451	κ.
5	1	10	2	1	10	772	1297	94	28	91.487473	Πεζάρη
5	1	10	2	1	11	883	1297	21	21	40.164165	θ᾽
4	1	10	2	2	0	195	1332	710	29	-1	
5	1	10	2	2	1	195	1333	120	27	87.626831	ἀριχίσουν
5	1	10	2	2	2	330	1333	42	28	93.256241	τήν
5	1	10	2	2	3	387	1333	115	28	89.630005	οἰκοδομή
5	1	10	2	2	4	516	1340	58	21	94.848541	τους
5	1	10	2	2	5	586	1333	74	21	96.750298	Κοντά
5	1	10	2	2	6	671	1333	59	21	96.016685	στόν
