level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2583	3548	-1	
2	1	1	0	0	0	111	940	751	31	-1	
3	1	1	1	0	0	111	940	751	31	-1	
4	1	1	1	1	0	111	940	751	31	-1	
5	1	1	1	1	1	111	942	25	4	0.000000	ο
5	1	1	1	1	2	155	940	64	29	21.708405	αρχός
5	1	1	1	1	3	232	944	21	19	60.674580	κ.
5	1	1	1	1	4	266	942	143	27	3.733261	Χράλαβιπος
5	1	1	1	1	5	423	941	151	26	2.628929	Τιαλέπδυλος
5	1	1	1	1	6	581	943	39	20	28.965981	Ἰοκί
5	1	1	1	1	7	633	942	20	21	88.729645	οἳ
