level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3026	3513	-1	
2	1	1	0	0	0	0	4	668	16	-1	
3	1	1	1	0	0	0	4	668	16	-1	
4	1	1	1	1	0	0	4	668	16	-1	
5	1	1	1	1	1	0	4	668	16	95.000000	 
2	1	2	0	0	0	241	168	124	18	-1	
3	1	2	1	0	0	241	168	124	18	-1	
4	1	2	1	1	0	241	168	124	18	-1	
5	1	2	1	1	1	241	168	72	18	95.329590	Σελίδα
5	1	2	1	1	2	324	168	12	18	90.037628	2
5	1	2	1	1	3	345	178	20	3	85.920105	--
2	1	3	0	0	0	14	254	345	69	-1	
3	1	3	1	0	0	14	254	345	69	-1	
4	1	3	1	1	0	14	254	345	69	-1	
5	1	3	1	1	1	14	254	345	69	95.000000	   
2	1	4	0	0	0	9	269	370	1206	-1	
3	1	4	1	0	0	9	269	358	212	-1	
4	1	4	1	1	0	24	269	311	48	-1	
5	1	4	1	1	1	24	279	44	38	4.186691	πμ
5	1	4	1	1	2	220	269	115	39	64.664230	ΝΕΕΣ.
4	1	4	1	2	0	32	344	334	30	-1	
5	1	4	1	2	1	32	344	148	23	95.586563	ΠΡΟΕΔΡΟΣ
5	1	4	1	2	2	194	348	35	19	95.634636	τοῦ
5	1	4	1	2	3	257	345	109	29	48.573898	Συλλόγου
4	1	4	1	3	0	9	380	357	29	-1	
5	1	4	1	3	1	9	381	147	28	71.893402	ὁδοντοϊατρῶν
5	1	4	1	3	2	171	380	113	27	56.013126	Λακωνίας
5	1	4	1	3	3	302	382	64	21	91.418938	ἔπανε
4	1	4	1	4	0	10	417	357	28	-1	
5	1	4	1	4	1	10	417	77	28	73.965240	ξελέγη
5	1	4	1	4	2	101	418	11	20	91.733658	ὁ
5	1	4	1	4	3	140	417	159	28	90.143105	συμπατριώτης
5	1	4	1	4	4	324	425	43	20	0.000000	Ίας
4	1	4	1	5	0	11	451	268	30	-1	
5	1	4	1	5	1	11	451	70	23	17.340424	βαν.
5	1	4	1	5	2	95	452	28	22	71.242989	Ἡ:
5	1	4	1	5	3	131	452	148	29	63.678734	Παπαστάθης.
