level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2543	3605	-1	
2	1	1	0	0	0	0	36	2538	38	-1	
3	1	1	1	0	0	0	36	2538	38	-1	
4	1	1	1	1	0	0	36	2538	38	-1	
5	1	1	1	1	1	0	36	2538	38	95.000000	 
2	1	2	0	0	0	162	2494	343	30	-1	
3	1	2	1	0	0	162	2494	343	30	-1	
4	1	2	1	1	0	162	2494	343	30	-1	
5	1	2	1	1	1	162	2494	54	29	30.928741	«ΟΥ
5	1	2	1	1	2	232	2495	273	29	91.415649	ΑΘΑΝΑΣΟΠΟΥΛΟΥ,
2	1	3	0	0	0	144	2742	735	33	-1	
3	1	3	1	0	0	144	2742	735	33	-1	
4	1	3	1	1	0	144	2742	735	33	-1	
5	1	3	1	1	1	144	2747	68	21	0.000000	ευτες
5	1	3	1	1	2	226	2742	30	21	85.356148	νά
5	1	3	1	1	3	270	2742	355	30	0.000000	φέρνουμιφ,ἐνδιεφερόμενοι)
5	1	3	1	1	4	642	2749	124	26	52.840733	Μιπτῆρες,
5	1	3	1	1	5	780	2750	99	22	58.160866	τουαλέ-
2	1	4	0	0	0	144	3024	732	34	-1	
3	1	4	1	0	0	144	3024	732	34	-1	
4	1	4	1	1	0	144	3024	732	34	-1	
5	1	4	1	1	1	144	3043	2	2	40.928535	:
5	1	4	1	1	2	172	3025	53	26	63.423038	φῆς.
