level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2612	3672	-1	
2	1	1	0	0	0	72	890	6	320	-1	
3	1	1	1	0	0	72	890	6	320	-1	
4	1	1	1	1	0	72	890	6	320	-1	
5	1	1	1	1	1	72	890	6	320	95.000000	 
2	1	2	0	0	0	74	1447	5	417	-1	
3	1	2	1	0	0	74	1447	5	417	-1	
4	1	2	1	1	0	74	1447	5	417	-1	
5	1	2	1	1	1	74	1447	5	417	95.000000	 
2	1	3	0	0	0	74	2807	51	32	-1	
3	1	3	1	0	0	74	2807	51	32	-1	
4	1	3	1	1	0	74	2807	51	32	-1	
5	1	3	1	1	1	74	2807	51	32	95.000000	  
2	1	4	0	0	0	141	1849	241	29	-1	
3	1	4	1	0	0	141	1849	241	29	-1	
4	1	4	1	1	0	141	1849	241	29	-1	
5	1	4	1	1	1	141	1849	117	29	0.000000	«εσένκα
5	1	4	1	1	2	268	1849	86	26	92.787636	πού
5	1	4	1	1	3	377	1850	5	6	82.067375	θρί
2	1	5	0	0	0	121	3527	417	30	-1	
3	1	5	1	0	0	121	3527	417	30	-1	
4	1	5	1	1	0	121	3527	417	30	-1	
5	1	5	1	1	1	121	3531	39	25	22.694016	Ρη,
5	1	5	1	1	2	187	3527	67	29	94.116684	µετά
5	1	5	1	1	3	265	3527	31	22	93.304352	τό
5	1	5	1	1	4	312	3523	111	39	0.000000	ἑραδυνό
5	1	5	1	1	5	438	3523	100	39	61.229530	δεῖπνο.
2	1	6	0	0	0	76	3213	3	387	-1	
3	1	6	1	0	0	76	3213	3	387	-1	
4	1	6	1	1	0	76	3213	3	387	-1	
5	1	6	1	1	1	76	3213	3	387	95.000000	 
2	1	7	0	0	0	214	18	2375	10	-1	
3	1	7	1	0	0	214	18	2375	10	-1	
4	1	7	1	1	0	214	18	2375	10	-1	
5	1	7	1	1	1	214	18	2375	10	95.000000	 
2	1	8	0	0	0	214	18	2375	10	-1	
3	1	8	1	0	0	214	18	2375	10	-1	
