level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2304	3140	-1	
2	1	1	0	0	0	102	111	333	9	-1	
3	1	1	1	0	0	102	111	333	9	-1	
4	1	1	1	1	0	102	111	333	9	-1	
5	1	1	1	1	1	102	111	333	9	95.000000	 
2	1	2	0	0	0	127	113	308	5	-1	
3	1	2	1	0	0	127	113	308	5	-1	
4	1	2	1	1	0	127	113	308	5	-1	
5	1	2	1	1	1	127	113	308	5	95.000000	 
2	1	3	0	0	0	127	115	339	3	-1	
3	1	3	1	0	0	127	115	339	3	-1	
4	1	3	1	1	0	127	115	339	3	-1	
5	1	3	1	1	1	127	115	339	3	95.000000	 
2	1	4	0	0	0	127	115	308	6	-1	
3	1	4	1	0	0	127	115	308	6	-1	
4	1	4	1	1	0	127	115	308	6	-1	
5	1	4	1	1	1	127	115	308	6	95.000000	 
2	1	5	0	0	0	248	114	1	20	-1	
3	1	5	1	0	0	248	114	1	20	-1	
4	1	5	1	1	0	248	114	1	20	-1	
5	1	5	1	1	1	248	114	1	20	95.000000	 
2	1	6	0	0	0	318	115	1	19	-1	
3	1	6	1	0	0	318	115	1	19	-1	
4	1	6	1	1	0	318	115	1	19	-1	
5	1	6	1	1	1	318	115	1	19	95.000000	 
2	1	7	0	0	0	321	116	1	18	-1	
3	1	7	1	0	0	321	116	1	18	-1	
4	1	7	1	1	0	321	116	1	18	-1	
5	1	7	1	1	1	321	116	1	18	95.000000	 
2	1	8	0	0	0	391	116	1	19	-1	
3	1	8	1	0	0	391	116	1	19	-1	
4	1	8	1	1	0	391	116	1	19	-1	
5	1	8	1	1	1	391	116	1	19	95.000000	 
2	1	9	0	0	0	394	116	1	19	-1	
3	1	9	1	0	0	394	116	1	19	-1	
4	1	9	1	1	0	394	116	1	19	-1	
5	1	9	1	1	1	394	116	1	19	95.000000	 
2	1	10	0	0	0	72	128	357	4	-1	
3	1	10	1	0	0	72	128	357	4	-1	
4	1	10	1	1	0	72	128	357	4	-1	
5	1	10	1	1	1	72	128	357	4	95.000000	 
2	1	11	0	0	0	72	127	357	5	-1	
3	1	11	1	0	0	72	127	357	5	-1	
4	1	11	1	1	0	72	127	357	5	-1	
5	1	11	1	1	1	72	127	357	5	95.000000	 
2	1	12	0	0	0	72	130	743	8	-1	
3	1	12	1	0	0	72	130	743	8	-1	
4	1	12	1	1	0	72	130	743	8	-1	
5	1	12	1	1	1	72	130	743	8	95.000000	 
2	1	13	0	0	0	545	154	1	55	-1	
3	1	13	1	0	0	545	154	1	55	-1	
4	1	13	1	1	0	545	154	1	55	-1	
5	1	13	1	1	1	545	154	1	55	95.000000	 
2	1	14	0	0	0	377	205	530	5	-1	
3	1	14	1	0	0	377	205	530	5	-1	
4	1	14	1	1	0	377	205	530	5	-1	
5	1	14	1	1	1	377	205	530	5	95.000000	 
2	1	15	0	0	0	36	36	1867	240	-1	
