level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2113	3059	-1	
2	1	1	0	0	0	91	44	637	68	-1	
3	1	1	1	0	0	91	44	637	68	-1	
4	1	1	1	1	0	91	44	637	68	-1	
5	1	1	1	1	1	91	44	33	54	8.968307	Τι
5	1	1	1	1	2	147	45	87	54	0.000000	ΗΠΛΙ
5	1	1	1	1	3	255	44	106	55	0.000000	ΚΟΥΝ
5	1	1	1	1	4	408	45	113	67	20.965324	ΜΥΣ
5	1	1	1	1	5	548	45	30	54	0.000000	1
5	1	1	1	1	6	612	46	116	53	51.445282	ΜΙΝΡ
2	1	2	0	0	0	42	163	729	461	-1	
3	1	2	1	0	0	245	163	322	22	-1	
4	1	2	1	1	0	245	163	322	22	-1	
5	1	2	1	1	1	245	163	91	21	82.022522	Συνέχεια
5	1	2	1	1	2	352	163	39	17	96.331047	ἀπὸ
5	1	2	1	1	3	410	163	34	22	93.295753	τὴν
5	1	2	1	1	4	464	164	20	21	0.000000	ἵῃ
5	1	2	1	1	5	501	163	66	17	96.710274	σελίδα
3	1	2	2	0	0	48	202	723	173	-1	
4	1	2	2	1	0	50	202	705	31	-1	
5	1	2	2	1	1	50	202	40	23	93.231194	δέν
5	1	2	2	1	2	107	205	88	26	86.549583	μπορεῖ
5	1	2	2	1	3	214	205	30	20	95.710663	νὰ
5	1	2	2	1	4	265	204	48	28	93.295303	ἔχει
5	1	2	2	1	5	335	204	157	28	92.488899	ἀντιρρήσεις,
5	1	2	2	1	6	511	205	38	27	94.221085	γιὰ
5	1	2	2	1	7	570	205	42	28	52.045959	τὴν
5	1	2	2	1	8	630	205	125	28	91.307289	ἐφαρμογὴ
4	1	2	2	2	0	50	237	705	31	-1	
5	1	2	2	2	1	50	237	54	23	76.931419	ἑνὸς
5	1	2	2	2	2	117	240	95	21	93.262024	τέτοιου
5	1	2	2	2	3	229	240	166	27	91.643211	ἐφαρμόσιμου
5	1	2	2	2	4	410	242	168	25	91.600304	παραγωγικοῦ
5	1	2	2	2	5	595	242	160	26	73.511856	προγράµµα-
4	1	2	2	3	0	48	282	402	18	-1	
5	1	2	2	3	1	48	282	40	16	96.934959	τος
5	1	2	2	3	2	446	297	4	3	43.284447	{
4	1	2	2	4	0	79	311	692	32	-1	
5	1	2	2	4	1	79	311	64	21	47.012249	-Μέ
5	1	2	2	4	2	163	311	76	27	60.841984	γενικὸὀ
5	1	2	2	4	3	256	311	115	28	40.607399	σύνθημα:
5	1	2	2	4	4	397	312	37	20	37.694618	Νάὰ
5	1	2	2	4	5	454	312	87	26	66.796089	Κόφουν
5	1	2	2	4	6	561	312	22	21	91.047943	οἱ
5	1	2	2	4	7	598	312	173	31	86.792015	µπολντόζες,
5	1	2	2	4	8	761	307	15	40	96.233978	|
4	1	2	2	5	0	48	346	706	29	-1	
5	1	2	2	5	1	48	346	43	21	93.125862	ὅσο
5	1	2	2	5	2	105	347	137	27	96.732674	χρειάζεται
5	1	2	2	5	3	254	347	37	21	96.216293	καὶ
5	1	2	2	5	4	304	347	29	21	96.620102	νά
5	1	2	2	5	5	346	347	121	27	93.298088	περάσουν
5	1	2	2	5	6	479	348	41	20	89.196609	ἀπ᾿
5	1	2	2	5	7	535	348	61	20	96.978416	ὅπου
5	1	2	2	5	8	608	348	93	27	96.448807	πρέπει,
5	1	2	2	5	9	716	347	38	28	96.884735	γιά
3	1	2	3	0	0	47	382	707	28	-1	
4	1	2	3	1	0	47	382	707	28	-1	
5	1	2	3	1	1	47	382	28	22	65.321068	τῇ
5	1	2	3	1	2	89	382	104	27	92.779053	διάνοιξη
5	1	2	3	1	3	207	383	95	20	92.779053	πολλῶν
5	1	2	3	1	4	317	383	101	27	90.555550	δρόµων.
5	1	2	3	1	5	435	383	64	27	93.301659	Πρὸς
5	1	2	3	1	6	515	383	152	27	91.917877	Βρυσιώτικα,
5	1	2	3	1	7	681	383	73	22	66.389900	᾽Αντω
3	1	2	4	0	0	42	418	712	28	-1	
4	1	2	4	1	0	42	418	712	28	-1	
5	1	2	4	1	1	42	418	150	27	80.542038	Ψαρόλογγο,
5	1	2	4	1	2	210	418	108	25	37.586040	Μαλεδθό,
5	1	2	4	1	3	347	418	78	27	34.675461	Λόγγο
5	1	2	4	1	4	440	419	38	20	93.022232	καὶ
5	1	2	4	1	5	495	420	100	23	92.770126	παντοῦ,
5	1	2	4	1	6	612	419	62	27	93.298607	πρὸς
5	1	2	4	1	7	699	419	55	27	91.394714	ὅλες
3	1	2	5	0	0	47	453	707	30	-1	
4	1	2	5	1	0	47	453	707	30	-1	
5	1	2	5	1	1	47	453	33	30	85.456306	τὶς
5	1	2	5	1	2	98	453	173	27	91.151695	κατευθύνσεις,
5	1	2	5	1	3	285	454	169	21	91.151695	ΑΝΤΙΡΡΗΣΗ
5	1	2	5	1	4	471	454	60	21	96.943695	ΑΠΟ
5	1	2	5	1	5	547	455	151	24	95.632721	ΚΑΝΕΝΑΝ,
5	1	2	5	1	6	716	455	38	27	85.807961	γιὰ
3	1	2	6	0	0	46	489	706	29	-1	
4	1	2	6	1	0	46	489	706	29	-1	
5	1	2	6	1	1	46	496	40	20	77.860214	µιά
5	1	2	6	1	2	105	489	114	26	92.829865	πεζούλα,
5	1	2	6	1	3	237	489	14	27	91.414001	ἤ
5	1	2	6	1	4	265	489	30	21	88.873306	κι
5	1	2	6	1	5	311	489	27	21	93.291946	ἄν
5	1	2	6	1	6	354	489	96	21	91.798058	κόδεται
5	1	2	6	1	7	465	490	29	21	97.012596	τὸ
5	1	2	6	1	8	511	490	95	27	96.421616	χωράφι
5	1	2	6	1	9	623	490	43	28	89.281906	στὴ
5	1	2	6	1	10	685	490	67	28	36.032349	μέση.
3	1	2	7	0	0	50	524	702	28	-1	
4	1	2	7	1	0	50	524	702	28	-1	
