level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2569	3448	-1	
2	1	1	0	0	0	153	50	1192	15	-1	
3	1	1	1	0	0	153	50	1192	15	-1	
4	1	1	1	1	0	153	50	1192	15	-1	
5	1	1	1	1	1	153	50	1192	15	95.000000	 
2	1	2	0	0	0	299	227	761	12	-1	
3	1	2	1	0	0	299	227	761	12	-1	
4	1	2	1	1	0	299	227	761	12	-1	
5	1	2	1	1	1	299	227	761	12	95.000000	 
2	1	3	0	0	0	290	187	714	227	-1	
3	1	3	1	0	0	290	187	714	227	-1	
4	1	3	1	1	0	290	187	714	227	-1	
5	1	3	1	1	1	290	187	714	227	95.000000	 
2	1	4	0	0	0	291	396	723	189	-1	
3	1	4	1	0	0	291	396	708	162	-1	
4	1	4	1	1	0	296	396	701	59	-1	
5	1	4	1	1	1	296	439	5	9	15.382912	η
5	1	4	1	1	2	319	396	92	55	0.000000	οσον
5	1	4	1	1	3	422	399	76	56	33.455612	ἸΑθήρα
5	1	4	1	1	4	514	422	12	28	90.784401	ἡ
5	1	4	1	1	5	540	429	22	14	88.717964	κ.
5	1	4	1	1	6	576	419	50	30	92.654068	ζωή
5	1	4	1	1	7	638	419	82	29	50.317707	Ἀημητ.
5	1	4	1	1	8	733	419	73	29	47.145008	Σκαρῆ
5	1	4	1	1	9	821	419	57	28	62.333588	κόρη
5	1	4	1	1	10	888	422	37	18	92.266708	τοῦ
5	1	4	1	1	11	937	417	60	28	0.000000	Γιὐρ-
4	1	4	1	2	0	291	453	708	34	-1	
5	1	4	1	2	1	291	465	38	22	25.867149	γου
5	1	4	1	2	2	343	457	49	23	46.720886	Ἠλ,
5	1	4	1	2	3	407	457	95	30	53.025291	᾽Αλούπῃ
5	1	4	1	2	4	515	458	89	27	86.447655	γέννησε
5	1	4	1	2	5	617	456	132	29	60.704964	χαριτωμένο
5	1	4	1	2	6	763	455	117	27	50.179146	κοριτσώκ..
5	1	4	1	2	7	896	453	59	23	12.471252	Ενα
5	1	4	1	2	8	975	454	37	28	34.840202	πὸ
4	1	4	1	3	0	291	483	723	39	-1	
5	1	4	1	3	1	291	497	70	25	91.407410	πρῶτο
5	1	4	1	3	2	373	493	100	34	84.746414	ἐγγονάκι
5	1	4	1	3	3	486	495	37	19	80.023796	ποῦ
5	1	4	1	3	4	532	492	146	28	0.000000	εὐτυχιθμένω
5	1	4	1	3	5	688	494	71	18	40.404034	παποῦ
5	1	4	1	3	6	773	499	21	13	47.600845	κ.
5	1	4	1	3	7	806	489	98	29	0.000000	Γιώργου
5	1	4	1	3	8	918	489	33	21	81.301422	Ἠ.
