level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2118	3152	-1	
2	1	1	0	0	0	40	142	318	315	-1	
3	1	1	1	0	0	40	142	318	315	-1	
4	1	1	1	1	0	40	142	318	315	-1	
5	1	1	1	1	1	40	142	318	315	95.000000	 
2	1	2	0	0	0	189	495	181	19	-1	
3	1	2	1	0	0	189	495	181	19	-1	
4	1	2	1	1	0	189	495	181	19	-1	
5	1	2	1	1	1	189	495	181	19	90.041924	ΓΕΩΡΓΙΤΣΙΑΝΟΙ
2	1	3	0	0	0	54	497	317	48	-1	
3	1	3	1	0	0	54	497	317	48	-1	
4	1	3	1	1	0	67	497	85	19	-1	
5	1	3	1	1	1	67	497	85	19	91.602783	ΝΕΑΡΟΙ
4	1	3	1	2	0	54	525	317	20	-1	
5	1	3	1	2	1	54	527	130	18	64.523766	ΑΓΑΠΗΣΤΕ
5	1	3	1	2	2	217	525	154	19	64.523766	ΟΛΟΨΥΧΑ.....
2	1	4	0	0	0	302	180	490	125	-1	
3	1	4	1	0	0	302	180	490	125	-1	
4	1	4	1	1	0	302	180	490	125	-1	
5	1	4	1	1	1	302	180	340	125	33.221085	ος
5	1	4	1	1	2	719	201	41	15	6.740509	κ.
5	1	4	1	1	3	779	212	13	5	0.000000	π
2	1	5	0	0	0	929	173	80	24	-1	
3	1	5	1	0	0	929	173	319	60	-1	
4	1	5	1	1	0	929	173	80	24	-1	
5	1	5	1	1	1	929	173	80	24	8.222458	Ἱ
2	1	6	0	0	0	302	221	1236	231	-1	
3	1	6	1	0	0	302	206	1534	246	-1	
4	1	6	1	1	0	302	221	1236	231	-1	
5	1	6	1	1	1	302	177	1152	275	0.000000	Τεοριτσ/
5	1	6	1	1	2	1593	206	243	216	9.469330	ον.
2	1	7	0	0	0	426	490	1055	46	-1	
3	1	7	1	0	0	426	490	1055	46	-1	
4	1	7	1	1	0	426	490	1055	46	-1	
5	1	7	1	1	1	426	496	86	40	76.763275	το
5	1	7	1	1	2	531	493	378	42	89.154701	ΜΠΑΛΚΟΝΙ
5	1	7	1	1	3	930	492	133	41	92.517464	ΤΟΥ
5	1	7	1	1	4	1094	490	387	42	47.943260	ΤΑΥΓΗΤΟΥ
2	1	8	0	0	0	1334	33	222	29	-1	
3	1	8	1	0	0	1334	33	222	29	-1	
4	1	8	1	1	0	1334	33	222	29	-1	
5	1	8	1	1	1	1334	34	25	21	63.896770	κ.
5	1	8	1	1	2	1393	33	135	29	63.598885	ριστίνα
5	1	8	1	1	3	1553	57	3	4	50.493774	}
2	1	9	0	0	0	1500	159	338	240	-1	
3	1	9	1	0	0	1500	159	338	240	-1	
4	1	9	1	1	0	1500	159	338	240	-1	
5	1	9	1	1	1	1500	159	338	240	95.000000	 
2	1	10	0	0	0	1509	409	388	41	-1	
3	1	10	1	0	0	1509	409	388	41	-1	
4	1	10	1	1	0	1509	409	388	41	-1	
5	1	10	1	1	1	1509	431	7	4	0.000000	ο
5	1	10	1	1	2	1535	430	85	4	0.000000	οτο
5	1	10	1	1	3	1583	410	12	36	0.000000	δ
5	1	10	1	1	4	1635	429	49	4	38.596729	στ
5	1	10	1	1	5	1708	409	189	41	0.000000	Ἔ-τσ-σ--]
2	1	11	0	0	0	1550	487	314	48	-1	
3	1	11	1	0	0	1550	487	314	48	-1	
4	1	11	1	1	0	1550	487	314	19	-1	
5	1	11	1	1	1	1550	488	111	18	92.295593	ΠΟΥΘΕΝΑ
5	1	11	1	1	2	1677	488	48	17	94.377541	ΔΕΝ
5	1	11	1	1	3	1743	488	32	17	92.389275	ΘΑ
5	1	11	1	1	4	1791	487	73	18	92.288452	ΒΡΗΤΕ
4	1	11	1	2	0	1591	517	223	18	-1	
5	1	11	1	2	1	1591	517	133	18	88.649796	ΩΡΑΙΩΤΕΡΟ
5	1	11	1	2	2	1743	517	71	18	95.520477	ΧΩΡΙΟ
2	1	12	0	0	0	494	563	1284	13	-1	
3	1	12	1	0	0	494	563	1284	13	-1	
4	1	12	1	1	0	494	563	1284	13	-1	
5	1	12	1	1	1	494	563	1284	13	95.000000	 
2	1	13	0	0	0	692	563	1086	12	-1	
3	1	13	1	0	0	692	563	1086	12	-1	
4	1	13	1	1	0	692	563	1086	12	-1	
5	1	13	1	1	1	692	563	1086	12	95.000000	 
2	1	14	0	0	0	1077	564	701	8	-1	
3	1	14	1	0	0	1077	564	701	8	-1	
4	1	14	1	1	0	1077	564	701	8	-1	
5	1	14	1	1	1	1077	564	701	8	95.000000	 
2	1	15	0	0	0	110	582	1735	28	-1	
3	1	15	1	0	0	110	582	1735	28	-1	
4	1	15	1	1	0	110	582	1735	28	-1	
5	1	15	1	1	1	110	591	93	19	92.799561	ΟΡΓΑΝΟ
5	1	15	1	1	2	221	590	146	20	92.526932	ΣΥΝΔΕΣΕΩΣ
5	1	15	1	1	3	386	590	50	18	89.274010	«ΤΩΝ
5	1	15	1	1	4	444	589	151	18	88.667786	ΑΠΑΝΤΑΧΟΥ
5	1	15	1	1	5	625	587	281	19	70.792572	ΓΕΩΡΓΙΤΣΙΑΝΩΝ--ΕΤΟΣ
5	1	15	1	1	6	919	586	156	19	52.403633	2ο--ΑΡΙΘΜΟΣ
5	1	15	1	1	7	1089	585	100	19	96.573608	ΦΥΛΛΟΥ
5	1	15	1	1	8	1202	585	116	18	93.286011	ΑΠΡΙΛΙΟΣ
5	1	15	1	1	9	1342	585	41	18	67.801208	Ι978
5	1	15	1	1	10	1402	594	23	3	86.011711	--
5	1	15	1	1	11	1446	584	117	18	93.303726	ΕΚΔΟΤΗΣ
5	1	15	1	1	12	1587	584	20	17	89.839493	Κ.
5	1	15	1	1	13	1630	584	21	17	92.071671	Η.
5	1	15	1	1	14	1675	582	170	18	91.516251	ΓΙΑΝΝΑΚΑΚΗΣ
2	1	16	0	0	0	50	620	1815	19	-1	
3	1	16	1	0	0	50	620	1815	19	-1	
4	1	16	1	1	0	50	620	1815	19	-1	
5	1	16	1	1	1	50	620	1815	19	95.000000	 
2	1	17	0	0	0	52	663	685	142	-1	
3	1	17	1	0	0	52	663	685	142	-1	
4	1	17	1	1	0	140	663	506	63	-1	
5	1	17	1	1	1	140	666	56	49	84.127090	Τὸ
5	1	17	1	1	2	218	665	151	50	19.808769	σκοινί
5	1	17	1	1	3	390	665	52	49	96.657303	τό
5	1	17	1	1	4	463	663	183	63	14.150665	μαλακό
4	1	17	1	2	0	52	739	685	66	-1	
5	1	17	1	2	1	52	744	133	61	96.221558	τρώει
5	1	17	1	2	2	207	743	83	48	88.787033	τὴν
5	1	17	1	2	3	313	742	139	61	78.388321	πέτρα
5	1	17	1	2	4	476	742	51	47	90.489716	τη
5	1	17	1	2	5	555	739	182	62	94.123512	σκληρή
2	1	18	0	0	0	85	861	623	60	-1	
3	1	18	1	0	0	85	861	623	60	-1	
4	1	18	1	1	0	85	861	623	32	-1	
5	1	18	1	1	1	85	864	164	25	87.900185	«ΥΠΟΜΟΝΗ,
5	1	18	1	1	2	280	863	133	22	94.046265	ΕΠΙΜΟΝΗ
5	1	18	1	1	3	432	863	48	21	93.274109	ΚΑΙ
5	1	18	1	1	4	497	861	211	32	91.863922	ΑΒΡΟΦΡΟΣΥΝΗ
4	1	18	1	2	0	187	896	415	25	-1	
5	1	18	1	2	1	187	900	41	21	48.008888	Τι
5	1	18	1	2	2	247	899	102	22	93.291100	ΠΑΝΤΑ
5	1	18	1	2	3	367	896	235	24	90.565720	ΚΑΤΟΡΘΩΝΟΥΝ»
2	1	19	0	0	0	39	949	713	730	-1	
3	1	19	1	0	0	39	949	710	209	-1	
4	1	19	1	1	0	70	949	677	32	-1	
5	1	19	1	1	1	70	953	35	22	93.268326	Τὸ
5	1	19	1	1	2	121	953	136	28	86.089661	ξενοδοχεῖο
5	1	19	1	1	3	273	959	56	21	94.610939	µας,
5	1	19	1	1	4	344	952	49	21	96.364105	ποὺ
5	1	19	1	1	5	412	951	156	28	51.292496	θεμελιώθηκε
5	1	19	1	1	6	582	950	31	22	91.025963	τὸ
5	1	19	1	1	7	627	949	120	29	62.584198	περασµέ-
4	1	19	1	2	0	40	986	708	31	-1	
5	1	19	1	2	1	40	996	29	15	79.830200	νο
5	1	19	1	2	2	83	988	125	29	87.758835	καλοκαίρι
5	1	19	1	2	3	222	989	45	21	96.233856	τοῦ
5	1	19	1	2	4	283	988	44	25	96.207748	77,
5	1	19	1	2	5	341	987	37	22	96.621170	καὶ
5	1	19	1	2	6	391	987	54	28	93.303123	ἤδη,
5	1	19	1	2	7	458	986	89	29	92.596260	ἔφθασε
5	1	19	1	2	8	564	986	14	28	91.797241	ἡ
5	1	19	1	2	9	593	992	155	21	89.218277	τσιµενποκα-
4	1	19	1	3	0	41	1020	707	32	-1	
5	1	19	1	3	1	41	1024	105	28	90.278168	τασκευή
5	1	19	1	3	2	160	1030	47	16	96.335052	του
5	1	19	1	3	3	217	1023	60	22	92.536011	στὸν
5	1	19	1	3	4	292	1024	84	27	91.091995	πρῶπο
5	1	19	1	3	5	391	1023	87	28	93.053284	ὄροφο,
5	1	19	1	3	6	490	1022	31	22	93.813370	θὰ
5	1	19	1	3	7	534	1020	58	24	92.582451	εἶναι
5	1	19	1	3	8	604	1022	15	21	92.582451	ὁ
5	1	19	1	3	9	633	1020	115	23	37.501976	ΣΗΜΑΙ-
4	1	19	1	4	0	40	1052	672	33	-1	
5	1	19	1	4	1	40	1059	167	23	90.848297	ΤΙΚΟΤΕΡΟΣ
5	1	19	1	4	2	225	1059	99	22	90.848297	ΠΟΛΟΣ
5	1	19	1	4	3	342	1058	114	22	92.274338	ΕΛΞΕΩΣ
5	1	19	1	4	4	473	1056	177	26	93.303474	ΤΟΥΡΙΣΤΩΝ,
5	1	19	1	4	5	665	1052	47	33	0.000000	Υ8
4	1	19	1	5	0	40	1092	709	31	-1	
5	1	19	1	5	1	40	1095	30	22	94.731834	τὸ
5	1	19	1	5	2	84	1095	86	28	32.591522	πρέπει
5	1	19	1	5	3	183	1094	54	22	91.396370	ὅλοι
5	1	19	1	5	4	251	1101	47	21	96.712677	µας
5	1	19	1	5	5	313	1094	30	22	93.304520	νὰ
5	1	19	1	5	6	355	1093	166	29	74.806358	συµθάλουµε,
5	1	19	1	5	7	536	1092	41	29	96.513351	γιὰ
5	1	19	1	5	8	589	1093	31	22	93.304054	νὰ
5	1	19	1	5	9	634	1092	115	28	41.036003	ἄποπερα
4	1	19	1	6	0	39	1127	651	31	-1	
5	1	19	1	6	1	39	1131	72	22	87.425392	πωθεῖ
5	1	19	1	6	2	126	1131	39	21	92.895386	καὶ
5	1	19	1	6	3	182	1130	197	28	63.696266	νἀλειπουργήσει
5	1	19	1	6	4	396	1129	30	22	93.278687	τὸ
5	1	19	1	6	5	440	1129	121	28	88.086594	ταχώτερο
