level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2339	3282	-1	
2	1	1	0	0	0	253	182	233	23	-1	
3	1	1	1	0	0	253	182	233	23	-1	
4	1	1	1	1	0	253	182	233	23	-1	
5	1	1	1	1	1	253	184	49	21	91.307587	«ΤΟ
5	1	1	1	1	2	321	182	165	22	5.183823	ΤΕΩΡΓΡΙΕΤΣΕ
2	1	2	0	0	0	209	213	551	13	-1	
3	1	2	1	0	0	209	213	551	13	-1	
4	1	2	1	1	0	209	213	551	13	-1	
5	1	2	1	1	1	209	213	551	13	95.000000	 
2	1	3	0	0	0	498	472	195	16	-1	
3	1	3	1	0	0	498	472	195	16	-1	
4	1	3	1	1	0	498	472	195	16	-1	
5	1	3	1	1	1	494	468	54	29	4.802322	2
5	1	3	1	1	2	590	468	103	29	0.000000	σλτς»-
2	1	4	0	0	0	684	465	562	20	-1	
3	1	4	1	0	0	684	465	562	20	-1	
4	1	4	1	1	0	684	465	562	20	-1	
5	1	4	1	1	1	684	465	562	20	95.000000	 
2	1	5	0	0	0	497	158	1569	324	-1	
3	1	5	1	0	0	497	158	1569	324	-1	
4	1	5	1	1	0	497	158	1569	324	-1	
5	1	5	1	1	1	497	158	1569	324	95.000000	  
2	1	6	0	0	0	214	510	1848	103	-1	
3	1	6	1	0	0	214	510	1848	103	-1	
4	1	6	1	1	0	214	510	1848	103	-1	
5	1	6	1	1	1	214	529	366	84	82.522110	Ἱστορία
5	1	6	1	1	2	606	525	152	69	93.248779	καὶ
5	1	6	1	1	3	780	522	177	70	90.035782	ὃλα
5	1	6	1	1	4	992	520	105	70	96.680283	τὰ
5	1	6	1	1	5	1130	518	164	70	90.356087	νέα
5	1	6	1	1	6	1322	513	400	83	88.931068	τοῦτέως
5	1	6	1	1	7	1749	510	313	83	95.244446	Δήμου
2	1	7	0	0	0	478	648	192	22	-1	
3	1	7	1	0	0	478	648	192	22	-1	
4	1	7	1	1	0	478	648	192	22	-1	
5	1	7	1	1	1	478	648	192	22	84.238174	ΠΕΛΛΑΝΑ
2	1	8	0	0	0	936	659	4	36	-1	
3	1	8	1	0	0	936	659	4	36	-1	
4	1	8	1	1	0	936	659	4	36	-1	
5	1	8	1	1	1	936	659	4	36	83.009918	|
2	1	9	0	0	0	218	702	716	703	-1	
3	1	9	1	0	0	514	702	117	21	-1	
4	1	9	1	1	0	514	702	117	21	-1	
5	1	9	1	1	1	514	702	117	21	39.953880	ΑΦΙΞΗΣ
3	1	9	2	0	0	247	735	485	32	-1	
4	1	9	2	1	0	247	735	485	32	-1	
5	1	9	2	1	1	247	741	126	26	20.049583	᾽Αφίχόησαν
5	1	9	2	1	2	394	739	34	27	96.029549	γιὰ
5	1	9	2	1	3	447	738	31	24	93.250854	τὶς
5	1	9	2	1	4	495	737	81	28	58.731171	γιορτὲς
5	1	9	2	1	5	597	738	31	20	94.245590	τοῦ
5	1	9	2	1	6	643	731	24	40	75.971321	1]
5	1	9	2	1	7	675	735	57	28	86.896317	άσχα.
3	1	9	3	0	0	218	768	715	532	-1	
4	1	9	3	1	0	247	768	678	32	-1	
5	1	9	3	1	1	247	777	25	20	92.289276	Οἱ
5	1	9	3	1	2	289	785	18	12	72.942162	κ.
5	1	9	3	1	3	322	785	18	12	91.220245	κ.
5	1	9	3	1	4	356	776	20	20	0.000000	Ὦ.
5	1	9	3	1	5	391	776	28	20	92.906631	Ν.
5	1	9	3	1	6	434	774	99	26	18.815643	ἸΑδάμης,
5	1	9	3	1	7	550	772	76	24	92.621986	Ἠλίας
5	1	9	3	1	8	642	773	26	20	88.282654	Ν.
5	1	9	3	1	9	684	771	98	25	54.118019	᾽Αδάμης.
5	1	9	3	1	10	796	769	77	24	64.170822	Αλέκος
5	1	9	3	1	11	891	768	34	21	94.375328	καὶ
4	1	9	3	2	0	218	804	709	34	-1	
5	1	9	3	2	1	218	813	88	23	31.333984	Κώστας
5	1	9	3	2	2	320	811	121	27	51.515659	ἹΚαμπέρης.
5	1	9	3	2	3	458	809	105	24	93.153366	Λεωνίδας
5	1	9	3	2	4	580	809	27	20	90.803444	Ν.
5	1	9	3	2	5	622	807	119	27	18.720413	Ἱζαμπέρης.
5	1	9	3	2	6	756	807	27	20	36.391708	Ἱν.
5	1	9	3	2	7	800	806	30	20	92.393578	Μ.
5	1	9	3	2	8	845	804	82	26	45.179363	Καμπὲ-
4	1	9	3	3	0	219	839	708	36	-1	
5	1	9	3	3	1	219	856	44	19	88.495377	ρης.
5	1	9	3	3	2	280	848	15	20	84.266624	Ἱ.
5	1	9	3	3	3	313	848	21	20	62.321526	Τ.
5	1	9	3	3	4	348	846	153	26	63.531986	Κουλόγιαννης
5	1	9	3	3	5	519	845	47	20	21.290024	ΑΝ.
5	1	9	3	3	6	582	845	23	20	83.884186	Τ.
5	1	9	3	3	7	620	842	159	29	45.820198	Κούλόγιαννης.
5	1	9	3	3	8	797	841	56	21	34.452400	Π.Χ.
5	1	9	3	3	9	865	839	62	22	65.247391	Γκλὲ-
4	1	9	3	4	0	219	876	708	33	-1	
5	1	9	3	4	1	219	891	45	16	64.336655	χας.
5	1	9	3	4	2	283	883	45	26	50.572720	Βὸρ.
5	1	9	3	4	3	346	883	26	20	0.000000	Κ.
5	1	9	3	4	4	392	882	98	24	63.639721	Μπακῆς.
5	1	9	3	4	5	508	880	76	23	93.085846	Ἠλίας
5	1	9	3	4	6	605	878	101	24	44.598026	Γκλέκας.
5	1	9	3	4	7	723	878	22	21	80.185547	Τ.
5	1	9	3	4	8	763	877	45	21	58.513485	Απ.
5	1	9	3	4	9	828	876	99	25	79.509430	Μπακῆς.
4	1	9	3	5	0	219	911	709	32	-1	
5	1	9	3	5	1	219	920	27	20	92.328667	Ν.
5	1	9	3	5	2	260	919	39	20	79.451958	Απ.
5	1	9	3	5	3	319	918	97	25	0.000000	Νπαχῆς.
5	1	9	3	5	4	438	916	69	26	89.745575	Ἑλένη
5	1	9	3	5	5	520	916	32	20	29.189178	ΤΠ.
5	1	9	3	5	6	566	914	87	27	18.975632	Τσίχλη.
5	1	9	3	5	7	668	914	52	21	83.709969	Παν.
5	1	9	3	5	8	733	914	26	20	30.561462	Ἰ.
5	1	9	3	5	9	773	913	98	22	92.102470	Ῥασσιᾶς.
5	1	9	3	5	10	882	911	46	26	43.575726	Ἡρ.
4	1	9	3	6	0	223	946	705	31	-1	
5	1	9	3	6	1	223	955	31	20	39.505539	π.
5	1	9	3	6	2	272	955	103	22	15.744751	ΤΓκλέκας.
5	1	9	3	6	3	393	953	47	20	70.568710	Οἰκ.
5	1	9	3	6	4	456	952	22	21	93.230705	Δ.
5	1	9	3	6	5	497	952	31	20	91.090897	Π.
5	1	9	3	6	6	547	950	89	21	1.261490	Γκλκα.
5	1	9	3	6	7	652	950	23	20	91.890015	Δ.
5	1	9	3	6	8	694	950	15	20	0.000000	Ι.
5	1	9	3	6	9	725	947	119	28	46.738373	Μαχαίρας.
5	1	9	3	6	10	860	946	68	21	20.550095	πούλα
4	1	9	3	7	0	224	981	706	34	-1	
5	1	9	3	7	1	224	990	31	20	0.000000	ΤΠ.
5	1	9	3	7	2	277	989	117	26	33.591377	Ἡαρούτσου.
5	1	9	3	7	3	413	988	48	20	88.500481	Ἠλ.
5	1	9	3	7	4	485	987	31	21	68.298035	ΠΠ.
5	1	9	3	7	5	535	987	123	25	49.981998	Ὡαροῦτσος.
5	1	9	3	7	6	676	985	25	20	17.796211	Ι.
5	1	9	3	7	7	721	984	26	21	38.190529	Δ.
5	1	9	3	7	8	765	983	106	25	0.000000	Βαλάσης.
5	1	9	3	7	9	881	981	49	21	86.104584	Τού-
4	1	9	3	8	0	221	1018	708	32	-1	
5	1	9	3	8	1	221	1027	26	19	93.129105	λα
5	1	9	3	8	2	264	1024	93	26	27.056984	Ἡαλάση.
5	1	9	3	8	3	374	1024	47	20	59.758659	Ἡλ.
5	1	9	3	8	4	437	1024	26	20	89.179901	Χ.
5	1	9	3	8	5	482	1021	181	27	84.798988	Κοντογιαννάκος.
5	1	9	3	8	6	679	1021	48	25	43.870014	ΒόΥ.
5	1	9	3	8	7	745	1020	26	20	13.161530	Ι.
5	1	9	3	8	8	787	1019	85	24	53.331886	Μπακῆ.
5	1	9	3	8	9	883	1018	46	20	2.820297	Δἰκ.
4	1	9	3	9	0	221	1054	710	31	-1	
5	1	9	3	9	1	221	1061	33	21	58.795795	καὶ
5	1	9	3	9	2	270	1061	24	20	69.555756	Β.
5	1	9	3	9	3	312	1060	23	21	92.960129	Δ.
5	1	9	3	9	4	352	1059	100	26	90.106544	Περδίκη.
5	1	9	3	9	5	466	1057	98	28	93.274506	Χριστίνα
5	1	9	3	9	6	582	1057	44	25	0.000000	᾿Αύγ.
5	1	9	3	9	7	642	1055	120	25	92.231293	Γκουζούλη.
5	1	9	3	9	8	780	1055	23	20	53.606064	Δ.
5	1	9	3	9	9	821	1054	15	20	45.712326	1.
5	1	9	3	9	10	857	1054	19	19	15.537140	ΠΠ
5	1	9	3	9	11	883	1061	48	13	51.926098	απα-
4	1	9	3	10	0	222	1089	708	33	-1	
5	1	9	3	10	1	222	1096	70	26	67.935799	ζήτης.
5	1	9	3	10	2	308	1096	56	20	47.910309	Γιαν.
5	1	9	3	10	3	382	1095	31	20	76.800476	Π.
5	1	9	3	10	4	429	1093	164	27	90.739174	Μιχαλοπούλου.
5	1	9	3	10	5	607	1092	27	21	20.063828	Ἱ.
5	1	9	3	10	6	651	1092	24	20	83.187668	Σ.
5	1	9	3	10	7	690	1092	97	22	0.000000	Ρασσιᾶς.
5	1	9	3	10	8	803	1090	42	20	71.007706	Αν.
5	1	9	3	10	9	862	1089	27	20	82.730415	Ἡ.
5	1	9	3	10	10	898	1089	32	20	68.348572	Βα
4	1	9	3	11	0	223	1124	708	35	-1	
5	1	9	3	11	1	223	1134	88	25	89.542267	ροῦτσος.
5	1	9	3	11	2	328	1131	24	21	37.055950	κ.
5	1	9	3	11	3	366	1130	33	21	76.261246	καὶ
5	1	9	3	11	4	414	1130	22	20	64.919655	Τ.
5	1	9	3	11	5	451	1130	24	20	71.967545	6.
5	1	9	3	11	6	490	1128	101	24	47.283531	[λλέκας.
5	1	9	3	11	7	607	1128	22	20	92.888580	Δ.
5	1	9	3	11	8	643	1128	26	20	90.844894	Κ.
5	1	9	3	11	9	684	1127	99	24	88.164566	Μπακῆς.
5	1	9	3	11	10	799	1126	42	20	50.526421	Αν.
5	1	9	3	11	11	856	1125	33	20	65.742996	Ἠ.
5	1	9	3	11	12	899	1124	32	20	91.559151	Βα
4	1	9	3	12	0	223	1160	707	35	-1	
5	1	9	3	12	1	223	1169	89	26	72.566238	ροῦτσος.
5	1	9	3	12	2	327	1166	94	26	76.701752	᾿Αδελφοὶ
5	1	9	3	12	3	438	1166	26	20	62.636650	ΠΠ.
5	1	9	3	12	4	481	1164	73	27	4.876114	Μήχου.
5	1	9	3	12	5	570	1164	29	20	90.095230	Μ.
5	1	9	3	12	6	616	1164	27	20	92.086746	Ἡ.
5	1	9	3	12	7	658	1162	111	27	88.971535	Σγούρδας.
5	1	9	3	12	8	785	1162	82	25	78.059967	Λαμπρ.
5	1	9	3	12	9	877	1160	53	26	68.828949	Σμυρ
4	1	9	3	13	0	223	1194	710	33	-1	
5	1	9	3	13	1	223	1203	49	24	40.583992	γιὸς.
5	1	9	3	13	2	287	1203	26	20	29.807045	Ἱ.
5	1	9	3	13	3	330	1203	26	20	90.149277	Χ.
5	1	9	3	13	4	374	1201	168	23	89.771408	Φιλιππόπουλος.
5	1	9	3	13	5	557	1200	16	20	63.545929	1.
5	1	9	3	13	6	590	1200	26	20	47.921364	Η.
