level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2628	3480	-1	
2	1	1	0	0	0	41	24	1156	10	-1	
3	1	1	1	0	0	41	24	1156	10	-1	
4	1	1	1	1	0	41	24	1156	10	-1	
5	1	1	1	1	1	41	24	1156	10	95.000000	 
2	1	2	0	0	0	401	268	680	9	-1	
3	1	2	1	0	0	401	268	680	9	-1	
4	1	2	1	1	0	401	268	680	9	-1	
5	1	2	1	1	1	401	268	680	9	95.000000	 
2	1	3	0	0	0	203	226	725	201	-1	
3	1	3	1	0	0	203	226	725	201	-1	
4	1	3	1	1	0	203	226	725	201	-1	
5	1	3	1	1	1	203	226	725	201	95.000000	 
2	1	4	0	0	0	221	407	715	512	-1	
3	1	4	1	0	0	221	407	715	422	-1	
4	1	4	1	1	0	251	407	684	69	-1	
5	1	4	1	1	1	251	443	23	22	92.007889	9
5	1	4	1	1	2	295	422	174	54	86.416283	ΤΕΝΝΗΣΕΙΣ:
5	1	4	1	1	3	479	442	33	22	93.374123	Το
5	1	4	1	1	4	523	407	77	68	0.000000	ζαῦγας
5	1	4	1	1	5	611	414	111	56	0.000000	Κυράων
5	1	4	1	1	6	737	440	32	22	89.242538	Δ.
5	1	4	1	1	7	781	409	91	64	0.000000	Πασολή
5	1	4	1	1	8	884	441	51	21	62.182678	αππὲ-
4	1	4	1	2	0	221	477	713	31	-1	
5	1	4	1	2	1	221	486	65	22	37.132965	κτησε
5	1	4	1	2	2	296	479	101	28	48.438225	αγοράκ.,
5	1	4	1	2	3	409	479	53	22	93.285393	εἶναι
5	1	4	1	2	4	477	478	102	29	0.000000	εγγονὰκέ
5	1	4	1	2	5	590	484	37	17	92.987473	του
5	1	4	1	2	6	639	477	19	22	19.658798	Ἱ.
5	1	4	1	2	7	669	477	169	22	25.443733	Θιλιηπόπουλου
5	1	4	1	2	8	846	477	43	23	56.657707	απὀ
5	1	4	1	2	9	896	482	38	22	56.291245	Ὅην
4	1	4	1	3	0	223	511	592	32	-1	
5	1	4	1	3	1	223	515	101	23	90.886017	Πελλάνα
5	1	4	1	3	2	332	516	38	22	57.842274	και
5	1	4	1	3	3	381	514	103	29	92.853241	Δημήτρη
5	1	4	1	3	4	498	514	92	28	54.359612	Πασαλή
5	1	4	1	3	5	604	514	91	28	67.902756	εμπόρου
5	1	4	1	3	6	707	511	108	30	44.063240	Ἀπάρτης.
4	1	4	1	4	0	221	546	714	51	-1	
5	1	4	1	4	1	221	565	30	3	48.046448	---
5	1	4	1	4	2	261	551	21	22	87.376411	Ἡ
5	1	4	1	4	3	294	548	100	31	73.511620	Γεωργία
5	1	4	1	4	4	403	550	59	29	96.608902	Χαρ.
5	1	4	1	4	5	473	546	84	51	71.570465	Ῥασσιά
5	1	4	1	4	6	569	550	43	21	41.137562	απὀὸ
5	1	4	1	4	7	625	555	39	29	33.655312	Ὅην
5	1	4	1	4	8	676	549	102	22	63.978939	Πελλάνα,
5	1	4	1	4	9	792	544	85	44	81.340279	γέννησε
5	1	4	1	4	10	887	544	52	44	0.000000	ἄγο-
4	1	4	1	5	0	223	586	233	30	-1	
5	1	4	1	5	1	223	588	50	28	11.370537	ρᾶκα
5	1	4	1	5	2	289	593	52	19	81.200089	στις.
5	1	4	1	5	3	357	586	99	23	26.208199	90-6-88.
4	1	4	1	6	0	222	591	714	64	-1	
5	1	4	1	6	1	222	623	59	22	79.898956	--Ἡ
5	1	4	1	6	2	289	622	76	29	93.005028	Μαρία
5	1	4	1	6	3	376	622	28	22	92.147148	Ν.
5	1	4	1	6	4	415	597	90	54	61.176956	Μάρκα
5	1	4	1	6	5	517	624	42	21	33.283989	απὸ
5	1	4	1	6	6	570	629	25	15	92.976707	το
5	1	4	1	6	7	606	591	124	64	0.000000	Λοριωνόκο
5	1	4	1	6	8	738	621	92	28	13.254654	γέννλησε
5	1	4	1	6	9	838	620	98	28	27.337303	κορυυσά-
4	1	4	1	7	0	222	653	713	37	-1	
5	1	4	1	7	1	222	666	23	15	82.135803	κι
5	1	4	1	7	2	261	666	43	18	83.446297	στις
5	1	4	1	7	3	314	658	45	22	39.065975	6-6.
5	1	4	1	7	4	369	655	82	31	84.653618	Ἐπίσης
5	1	4	1	7	5	463	666	17	20	60.453323	η
5	1	4	1	7	6	492	657	70	33	24.069450	Ὄλγα
5	1	4	1	7	7	572	657	26	22	63.511349	Τ.
5	1	4	1	7	8	613	657	91	28	77.112465	Μάρκου
5	1	4	1	7	9	714	653	91	32	73.934372	γέννησε
5	1	4	1	7	10	816	656	119	29	0.000000	κοριπσύρα.
4	1	4	1	8	0	223	691	713	31	-1	
5	1	4	1	8	1	223	708	29	3	46.193920	---
5	1	4	1	8	2	261	694	33	22	72.450378	Το
5	1	4	1	8	3	307	694	75	28	89.883598	ζεύγος
5	1	4	1	8	4	395	693	96	29	0.000000	Ἠπαῦρου
5	1	4	1	8	5	504	693	28	22	67.475121	Α.
5	1	4	1	8	6	548	692	164	25	0.000000	Ανπωνόπουλου
5	1	4	1	8	7	727	698	51	16	96.933334	στον
5	1	4	1	8	8	791	691	83	29	29.580414	Άλιμο,
5	1	4	1	8	9	886	692	50	22	54.392166	αππὀ-
4	1	4	1	9	0	225	762	539	31	-1	
5	1	4	1	9	1	225	779	28	3	50.869316	--
5	1	4	1	9	2	262	762	26	25	50.869316	Ἡ
5	1	4	1	9	3	297	758	74	40	81.583557	Μαρία
5	1	4	1	9	4	387	764	39	23	27.211449	Ἡλ.
5	1	4	1	9	5	434	764	111	29	37.950203	Σμορνιού
5	1	4	1	9	6	558	765	90	28	48.630989	ἤάννησε
5	1	4	1	9	7	664	762	100	31	77.253777	αγοράκι.
4	1	4	1	10	0	226	795	648	59	-1	
5	1	4	1	10	1	226	797	27	37	53.167881	τ--
5	1	4	1	10	2	264	801	24	44	90.081673	ο
5	1	4	1	10	3	296	800	95	54	25.040833	Τιῶριος
5	1	4	1	10	4	408	800	85	29	12.720566	Ἠωκιη.
5	1	4	1	10	5	509	800	117	28	64.985771	Μπολάνης
5	1	4	1	10	6	637	800	106	27	31.178780	απέκτησε
5	1	4	1	10	7	754	795	120	49	0.000000	κθριτσδνν,
