level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2473	3480	-1	
2	1	1	0	0	0	18	2125	10	428	-1	
3	1	1	1	0	0	18	2125	10	428	-1	
4	1	1	1	1	0	22	2125	6	51	-1	
5	1	1	1	1	1	22	2125	6	51	71.761154	|
4	1	1	1	2	0	21	2177	3	37	-1	
5	1	1	1	2	1	21	2177	3	37	85.313118	|
4	1	1	1	3	0	20	2216	3	45	-1	
5	1	1	1	3	1	20	2216	3	45	92.553932	|
4	1	1	1	4	0	20	2320	3	23	-1	
5	1	1	1	4	1	20	2320	3	23	62.980942	|
4	1	1	1	5	0	19	2403	2	27	-1	
5	1	1	1	5	1	19	2403	2	27	55.171959	|
4	1	1	1	6	0	19	2467	2	28	-1	
5	1	1	1	6	1	19	2467	2	28	52.359089	|
4	1	1	1	7	0	18	2496	3	30	-1	
5	1	1	1	7	1	18	2496	3	30	61.588497	|
4	1	1	1	8	0	18	2527	3	26	-1	
5	1	1	1	8	1	18	2527	3	26	81.757782	|
2	1	2	0	0	0	0	2629	49	35	-1	
3	1	2	1	0	0	0	2629	49	35	-1	
4	1	2	1	1	0	0	2629	49	35	-1	
5	1	2	1	1	1	0	2629	49	35	95.000000	 
2	1	3	0	0	0	19	2563	4	631	-1	
3	1	3	1	0	0	19	2563	4	631	-1	
4	1	3	1	1	0	19	2563	4	631	-1	
5	1	3	1	1	1	19	2563	4	631	95.000000	 
2	1	4	0	0	0	48	26	2399	16	-1	
3	1	4	1	0	0	48	26	2399	16	-1	
4	1	4	1	1	0	48	26	2399	16	-1	
5	1	4	1	1	1	48	26	2399	16	95.000000	 
2	1	5	0	0	0	163	157	2082	282	-1	
3	1	5	1	0	0	163	157	2082	282	-1	
4	1	5	1	1	0	163	157	2082	282	-1	
5	1	5	1	1	1	163	157	2082	282	95.000000	  
2	1	6	0	0	0	277	473	85	19	-1	
3	1	6	1	0	0	277	473	85	19	-1	
4	1	6	1	1	0	277	473	85	19	-1	
5	1	6	1	1	1	277	473	85	19	91.788879	ΝΕΑΡΟΙ
2	1	7	0	0	0	265	472	316	49	-1	
3	1	7	1	0	0	265	472	316	49	-1	
4	1	7	1	1	0	397	472	183	20	-1	
5	1	7	1	1	1	397	472	183	20	88.285126	ΓΕΩΡΓΙΤΣΙΑΝΟΙ
4	1	7	1	2	0	265	503	316	18	-1	
5	1	7	1	2	1	265	503	129	18	77.377396	ΑΓΑΠΗΣΤΕ
5	1	7	1	2	2	425	503	156	18	77.377396	ΟΛΟΨΥΧΑ.....
2	1	8	0	0	0	637	475	1043	42	-1	
3	1	8	1	0	0	637	475	1043	42	-1	
4	1	8	1	1	0	637	475	1043	42	-1	
5	1	8	1	1	1	637	475	85	40	91.203300	ΤΟ
5	1	8	1	1	2	744	475	375	42	8.313416	ΙΠΠΙΑΛΗΚΟΜΙ
5	1	8	1	1	3	1140	476	132	41	91.488914	ΤΟΥ
5	1	8	1	1	4	1293	475	387	42	55.007835	ΤΑΥΓΗΤΟΥ
2	1	9	0	0	0	1765	66	552	191	-1	
3	1	9	1	0	0	1765	66	552	109	-1	
4	1	9	1	1	0	1765	66	491	62	-1	
5	1	9	1	1	1	1765	83	41	26	0.000000	-
5	1	9	1	1	2	1815	66	141	62	0.000000	Χριώσόνα
5	1	9	1	1	3	1976	70	20	48	59.254936	|.
5	1	9	1	1	4	2001	74	53	52	88.239716	Χρ
5	1	9	1	1	5	2060	78	196	34	0.000000	μνοφούνδυ
4	1	9	1	2	0	1838	88	479	169	-1	
5	1	9	1	2	1	1838	127	208	41	1.965698	Τοννθὶευ
5	1	9	1	2	2	2011	121	31	52	0.000000	Ἐ!
5	1	9	1	2	3	2069	126	43	33	68.889938	ΙΑ,
5	1	9	1	2	4	2108	88	209	169	18.544128	λα.
2	1	10	0	0	0	1760	473	314	49	-1	
3	1	10	1	0	0	1760	473	314	49	-1	
4	1	10	1	1	0	1760	473	314	19	-1	
5	1	10	1	1	1	1760	474	112	18	91.042336	ΠΟΥΘΕΝΑ
5	1	10	1	1	2	1887	473	47	19	96.710358	ΔΕΝ
5	1	10	1	1	3	1953	473	33	18	89.478920	ΘΑ
5	1	10	1	1	4	2001	473	73	18	87.466408	ΒΡΗΤΕ
4	1	10	1	2	0	1801	502	223	20	-1	
5	1	10	1	2	1	1801	502	134	20	12.652702	ΩραΙΩτΕρο
5	1	10	1	2	2	1953	502	71	19	0.619522	Χηριο
2	1	11	0	0	0	225	548	1606	8	-1	
3	1	11	1	0	0	225	548	1606	8	-1	
4	1	11	1	1	0	225	548	1606	8	-1	
5	1	11	1	1	1	225	548	1606	8	95.000000	 
2	1	12	0	0	0	152	568	2016	24	-1	
3	1	12	1	0	0	152	568	2016	24	-1	
4	1	12	1	1	0	152	568	2016	24	-1	
5	1	12	1	1	1	152	568	93	18	92.132446	ΟΡΓΑΝΟ
5	1	12	1	1	2	268	568	146	18	74.011063	ΣΥΝΔΕΣΕΩΣ
5	1	12	1	1	3	433	568	49	19	92.677483	ΤΩΝ
5	1	12	1	1	4	500	568	148	19	88.782486	ΑΠΑΝΤΑΧΟΥ
5	1	12	1	1	5	671	568	193	19	88.782486	ΓΕΩΡΓΙΤΣΙΑΝΩΝ
5	1	12	1	1	6	880	568	49	23	76.176964	ἔτος
5	1	12	1	1	7	942	569	40	18	61.431908	9ον
5	1	12	1	1	8	993	568	67	20	57.270237	ΦΥὰ.
5	1	12	1	1	9	1074	569	24	18	92.782776	47
5	1	12	1	1	10	1110	579	7	4	92.094398	-
5	1	12	1	1	11	1127	570	23	21	93.052597	19
5	1	12	1	1	12	1161	570	93	17	32.633194	Ἰουνίου
5	1	12	1	1	13	1267	569	45	20	77.925674	1985
5	1	12	1	1	14	1325	568	135	23	50.046036	Ιδιοκτήτης
5	1	12	1	1	15	1476	569	21	21	41.933647	Κ.
5	1	12	1	1	16	1507	569	21	22	91.879868	Η,
5	1	12	1	1	17	1543	569	169	18	88.364487	ΓΙΑΝΝΑΚΑΚΗΣ
5	1	12	1	1	18	1732	569	85	23	93.251595	Σπάρτη
5	1	12	1	1	19	1828	568	59	18	86.079468	23ἱ00
5	1	12	1	1	20	1896	568	114	23	96.705986	Λυκούργου
5	1	12	1	1	21	2020	568	24	17	94.687897	27
5	1	12	1	1	22	2054	568	44	23	86.912025	τηλ.
5	1	12	1	1	23	2111	568	57	17	71.351196	28776
2	1	13	0	0	0	409	610	78	3	-1	
3	1	13	1	0	0	409	610	78	3	-1	
4	1	13	1	1	0	409	610	78	3	-1	
