level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2604	3437	-1	
2	1	1	0	0	0	113	28	2465	9	-1	
3	1	1	1	0	0	113	28	2465	9	-1	
4	1	1	1	1	0	113	28	2465	9	-1	
5	1	1	1	1	1	113	28	2465	9	95.000000	 
2	1	2	0	0	0	72	2901	4	359	-1	
3	1	2	1	0	0	72	2901	4	359	-1	
4	1	2	1	1	0	72	2901	4	359	-1	
5	1	2	1	1	1	72	2901	4	359	95.000000	 
2	1	3	0	0	0	195	160	149	22	-1	
3	1	3	1	0	0	195	160	149	22	-1	
4	1	3	1	1	0	195	160	149	22	-1	
5	1	3	1	1	1	195	160	149	22	41.731762	ΤΕΩΡΕΙΤΣΙ
2	1	4	0	0	0	2145	163	135	22	-1	
3	1	4	1	0	0	2145	163	135	22	-1	
4	1	4	1	1	0	2145	163	135	22	-1	
5	1	4	1	1	1	2145	163	77	22	89.500069	Σελίδα
5	1	4	1	1	2	2234	164	46	21	44.900726	ὃ--
2	1	5	0	0	0	639	201	1717	8	-1	
3	1	5	1	0	0	639	201	1717	8	-1	
4	1	5	1	1	0	639	201	1717	8	-1	
5	1	5	1	1	1	639	201	1717	8	95.000000	 
2	1	6	0	0	0	158	390	719	1383	-1	
3	1	6	1	0	0	160	390	717	881	-1	
4	1	6	1	1	0	187	390	685	30	-1	
5	1	6	1	1	1	187	390	69	28	15.038765	Στήν
5	1	6	1	1	2	271	391	106	27	96.477097	περιοχή
5	1	6	1	1	3	393	392	49	26	92.774506	τῆς
5	1	6	1	1	4	456	390	107	29	91.486923	ἀρχαίας
5	1	6	1	1	5	574	391	182	28	62.313122	Βελμινάτιδας
5	1	6	1	1	6	775	392	97	28	41.381187	Ερισκό-
4	1	6	1	2	0	163	426	711	29	-1	
5	1	6	1	2	1	163	434	45	13	96.298096	ταν
5	1	6	1	2	2	225	426	28	22	96.298096	τό
5	1	6	1	2	3	265	426	155	27	32.795647	μεσαιωνικό
5	1	6	1	2	4	436	427	107	27	93.245430	φρούριο
5	1	6	1	2	5	557	428	47	26	93.295242	τῆς
5	1	6	1	2	6	620	427	165	28	73.152786	Βελιγοοτῆς.
5	1	6	1	2	7	820	428	54	21	42.439953	Καί
4	1	6	1	3	0	165	462	706	29	-1	
5	1	6	1	3	1	165	462	41	27	96.859734	γιά
5	1	6	1	3	2	221	462	30	27	96.560944	τή
5	1	6	1	3	3	267	462	61	27	96.521072	θέση
5	1	6	1	3	4	345	463	44	20	96.645164	τοῦ
5	1	6	1	3	5	404	462	123	28	90.543106	φρουρίου
5	1	6	1	3	6	545	462	78	22	96.228439	αὐτοῦ
5	1	6	1	3	7	639	463	42	22	90.000069	δέν
5	1	6	1	3	8	698	463	109	28	90.000069	ὑπάρχει
5	1	6	1	3	9	818	463	53	28	91.089546	ὅμο-
4	1	6	1	4	0	164	497	707	28	-1	
5	1	6	1	4	1	164	498	94	27	58.144882	φωνία.
5	1	6	1	4	2	279	497	89	22	63.505295	Αλλοι
5	1	6	1	4	3	380	498	46	27	93.293449	τήν
5	1	6	1	4	4	441	498	150	21	90.819519	τοποθετοῦν
5	1	6	1	4	5	606	498	45	27	91.808395	στή
5	1	6	1	4	6	666	499	123	22	30.391296	«αλαισία
5	1	6	1	4	7	816	498	55	22	40.694904	ἀἄνά-
4	1	6	1	5	0	162	533	715	30	-1	
5	1	6	1	5	1	162	540	64	21	53.040268	μεσα
5	1	6	1	5	2	239	533	111	28	44.950432	Δοντάρι
5	1	6	1	5	3	363	534	43	21	96.603905	καί
5	1	6	1	5	4	419	533	178	28	93.300507	Μεγαλόπολη,
5	1	6	1	5	5	614	534	67	23	91.798592	ἄλλοι
5	1	6	1	5	6	693	535	45	28	90.243683	στή
5	1	6	1	5	7	757	534	120	28	83.950981	Σκυρίτι-.
4	1	6	1	6	0	163	568	709	30	-1	
5	1	6	1	6	1	163	569	31	21	95.780830	δα
5	1	6	1	6	2	213	568	43	22	51.021759	οστό
5	1	6	1	6	3	275	569	67	22	93.300346	νότιο
5	1	6	1	6	4	358	570	63	26	92.505882	ἄκρο
5	1	6	1	6	5	436	571	44	19	92.977196	τοῦ
5	1	6	1	6	6	502	569	91	22	35.830307	θουνοῦ
5	1	6	1	6	7	608	570	145	28	89.476028	Τσεμπεροῦ
5	1	6	1	6	8	768	570	65	22	45.812347	πιολύ
5	1	6	1	6	9	848	570	24	21	89.036835	ᾱ-
4	1	6	1	7	0	163	604	708	30	-1	
5	1	6	1	7	1	163	604	178	27	56.355320	νατολικότερα
5	1	6	1	7	2	354	605	48	21	93.855453	ἀπό
5	1	6	1	7	3	414	604	27	23	93.296318	τό
5	1	6	1	7	4	454	605	110	28	54.423775	Δογτάρι
5	1	6	1	7	5	575	606	43	21	44.599541	καί
5	1	6	1	7	6	634	606	45	21	93.302307	στά
5	1	6	1	7	7	692	606	56	28	92.243881	ὅρια
5	1	6	1	7	8	760	608	48	25	92.338730	τῆς
5	1	6	1	7	9	822	606	49	21	35.152679	«Λα-
4	1	6	1	8	0	163	640	708	29	-1	
5	1	6	1	8	1	163	640	105	27	49.599934	κωνίας.
5	1	6	1	8	2	290	640	104	27	0.000000	Μερικά
5	1	6	1	8	3	415	641	97	27	53.954437	ἐρείπια
5	1	6	1	8	4	528	641	48	21	88.690773	πού
5	1	6	1	8	5	593	641	130	28	65.442917	ὑσπάρχουν
5	1	6	1	8	6	744	642	76	27	93.215691	στούς
5	1	6	1	8	7	834	650	37	13	80.395393	νο-
4	1	6	1	9	0	163	676	708	29	-1	
5	1	6	1	9	1	163	676	204	27	51.875629	τιοανατολιυκούς
5	1	6	1	9	2	382	676	127	28	28.800575	σειρόποδες
5	1	6	1	9	3	524	678	44	20	92.199821	τοῦ
5	1	6	1	9	4	586	677	97	28	87.984482	Χελμοῦ
5	1	6	1	9	5	698	677	65	28	92.820732	ἴσως
5	1	6	1	9	6	782	686	89	19	74.409134	µαρπυ-
4	1	6	1	10	0	162	712	709	29	-1	
5	1	6	1	10	1	162	713	60	26	89.553200	ροῦν
5	1	6	1	10	2	236	712	59	27	96.055206	περί
5	1	6	1	10	3	307	713	49	26	63.009106	τῆς
5	1	6	1	10	4	373	712	99	27	95.856026	θέσεως
5	1	6	1	10	5	488	714	43	19	96.514587	τοῦ
5	1	6	1	10	6	550	713	123	27	91.908661	φρουρίου
5	1	6	1	10	7	685	714	49	27	0.000000	πῆς
5	1	6	1	10	8	770	713	101	28	66.111984	ἍΆΒελιγο-
4	1	6	1	11	0	163	747	710	30	-1	
5	1	6	1	11	1	163	748	70	26	92.147583	στῆς.
5	1	6	1	11	2	253	747	35	21	82.929626	'Ἡ
5	1	6	1	11	3	302	748	181	27	44.962482	ἀμφισξήτηση
5	1	6	1	11	4	500	748	62	28	90.885681	αὐτή
5	1	6	1	11	5	576	749	43	21	87.565598	καί
5	1	6	1	11	6	637	749	74	26	92.620560	ἄλλες
5	1	6	1	11	7	737	749	136	28	45.585598	παρόμοιες
4	1	6	1	12	0	161	783	711	29	-1	
5	1	6	1	12	1	161	783	131	27	64.261917	διαφόρων»
5	1	6	1	12	2	317	783	173	28	67.446381	Τοπωνυµίων
5	1	6	1	12	3	507	784	110	27	61.182827	προῇλθε
5	1	6	1	12	4	658	784	125	28	76.602631	ἀσφαλῶς
5	1	6	1	12	5	824	784	48	22	54.759094	ἀπὸ
4	1	6	1	13	0	161	818	709	29	-1	
5	1	6	1	13	1	161	818	61	27	96.433960	τούς
5	1	6	1	13	2	235	818	119	28	93.301163	πρώτους
5	1	6	1	13	3	372	821	160	26	91.376701	συγγραφεῖς
5	1	6	1	13	4	548	820	48	21	92.902512	πού
5	1	6	1	13	5	614	820	116	27	89.123322	ἔγραψαν
5	1	6	1	13	6	751	821	58	26	92.393318	περί
5	1	6	1	13	7	829	820	41	21	38.929081	αὖ-
4	1	6	1	14	0	162	854	710	29	-1	
5	1	6	1	14	1	162	854	50	21	96.571609	τῶν
5	1	6	1	14	2	227	854	83	27	93.300034	χωρίς
5	1	6	1	14	3	323	854	31	21	67.466553	νἁ
5	1	6	1	14	4	373	854	75	28	91.355698	ἔχουν
5	1	6	1	14	5	467	855	151	26	65.672729	ἐπισκεφθεῖ
5	1	6	1	14	6	636	856	60	27	96.606514	τούς
5	1	6	1	14	7	711	856	93	27	96.375664	τόπους
5	1	6	1	14	8	830	856	42	21	73.933563	καί
4	1	6	1	15	0	161	889	709	29	-1	
5	1	6	1	15	1	161	889	31	27	92.408150	νά
5	1	6	1	15	2	206	889	72	27	86.518547	ἔχουν
5	1	6	1	15	3	295	885	78	37	86.518547	ἄμεση
5	1	6	1	15	4	388	890	393	28	16.636566	ἀντίληιρη
5	1	6	1	15	5	530	885	56	37	90.064827	τῆς.
5	1	6	1	15	6	597	890	183	28	44.655327	γεωγραφιωκῆς
5	1	6	1	15	7	788	899	82	15	88.279663	κατα-
4	1	6	1	16	0	162	924	709	28	-1	
5	1	6	1	16	1	162	924	114	27	92.643860	στάσεως
5	1	6	1	16	2	294	924	92	21	93.304054	αὐτῶν.
5	1	6	1	16	3	402	924	101	27	90.633980	Αὐτούς
5	1	6	1	16	4	517	924	172	27	85.695160	ἀκολούθησαν
5	1	6	1	16	5	704	925	167	27	71.158562	µεταγενέστε
4	1	6	1	17	0	161	958	710	29	-1	
5	1	6	1	17	1	161	967	39	20	69.037453	ϱοι
5	1	6	1	17	2	219	959	43	22	61.005455	καί
5	1	6	1	17	3	276	958	125	28	93.299164	διάφορες
5	1	6	1	17	4	414	959	171	28	91.111389	παρανοήσεις
5	1	6	1	17	5	598	959	188	28	34.340240	ἐπαγιώθηκαν.
5	1	6	1	17	6	804	960	67	21	80.450096	Αὐτό
4	1	6	1	18	0	163	994	705	29	-1	
5	1	6	1	18	1	163	994	129	28	52.655075	συµθιίνει
5	1	6	1	18	2	310	995	43	21	37.045540	καί
5	1	6	1	18	3	368	995	42	27	96.428619	γιά
5	1	6	1	18	4	422	994	32	28	93.295441	τή
5	1	6	1	18	5	473	994	140	29	71.955788	Βελιγοστή
5	1	6	1	18	6	631	996	43	21	95.250793	καί
5	1	6	1	18	7	687	996	41	27	96.215889	γιά
5	1	6	1	18	8	743	995	27	22	84.905083	τό
5	1	6	1	18	9	784	996	84	21	49.598671	ΜΝίκλι.
4	1	6	1	19	0	163	1030	708	29	-1	
5	1	6	1	19	1	163	1030	31	22	0.000000	ἵΟ
5	1	6	1	19	2	208	1030	192	28	16.360016	προσδιορισμός
5	1	6	1	19	3	412	1032	47	26	93.007668	τῆς
5	1	6	1	19	4	471	1030	98	28	91.040115	θέσεώς
5	1	6	1	19	5	578	1039	61	19	96.513840	τους
5	1	6	1	19	6	651	1030	42	23	92.940216	στό
5	1	6	1	19	7	707	1031	110	28	51.593861	Λοντάρι
5	1	6	1	19	8	828	1032	43	21	51.803551	καὶ
4	1	6	1	20	0	162	1065	708	30	-1	
5	1	6	1	20	1	162	1066	60	27	92.574257	στήν
5	1	6	1	20	2	237	1065	83	28	86.717873	Τεγέα
5	1	6	1	20	3	333	1066	143	27	55.368881	ἀντίστοιχα
5	1	6	1	20	4	490	1066	68	27	89.682243	ἔγινε
5	1	6	1	20	5	574	1066	47	22	96.348709	ἀπό
5	1	6	1	20	6	632	1067	182	28	93.278107	παλαιότερους
5	1	6	1	20	7	824	1075	46	20	74.490311	συγ
4	1	6	1	21	0	163	1096	708	33	-1	
5	1	6	1	21	1	163	1103	110	26	91.431221	γραφεῖς
5	1	6	1	21	2	290	1101	90	28	91.501175	ξένους
5	1	6	1	21	3	395	1102	44	21	92.012581	καί
5	1	6	1	21	4	453	1102	90	27	96.669937	δικούς
5	1	6	1	21	5	559	1110	50	19	94.935692	µας
5	1	6	1	21	6	623	1103	49	20	93.299126	πού
5	1	6	1	21	7	687	1096	149	33	26.553970	ξασίξονχαν
5	1	6	1	21	8	858	1102	13	22	90.419434	ὅ
4	1	6	1	22	0	161	1137	708	28	-1	
5	1	6	1	22	1	161	1138	60	27	91.884514	ἕνας
5	1	6	1	22	2	236	1137	57	22	92.224792	στόν
5	1	6	1	22	3	318	1137	66	21	91.862572	ἄλλο.
5	1	6	1	22	4	401	1137	131	27	31.218300	«Ύστερα
5	1	6	1	22	5	544	1138	69	27	96.785812	ὅμως
5	1	6	1	22	6	624	1137	48	22	96.283112	ἀπό
5	1	6	1	22	7	684	1138	46	27	91.867752	τήν
5	1	6	1	22	8	747	1138	122	27	66.277321	ἀνεύρεση
4	1	6	1	23	0	161	1172	708	29	-1	
5	1	6	1	23	1	161	1174	43	20	92.896507	τοῦ
5	1	6	1	23	2	221	1173	126	27	80.115654	Χρονικοῦ
5	1	6	1	23	3	365	1174	44	20	91.718399	τοῦ
5	1	6	1	23	4	429	1172	121	28	3.352356	ἹΜωρέως
5	1	6	1	23	5	572	1172	92	28	35.372345	ἔπρεσπε
5	1	6	1	23	6	681	1174	32	21	93.162338	νά
5	1	6	1	23	7	728	1173	141	28	78.120613	ἀναθεωρη-
4	1	6	1	24	0	160	1208	710	28	-1	
5	1	6	1	24	1	160	1208	60	22	92.380173	θοῦν
5	1	6	1	24	2	234	1208	24	22	85.157303	οἳ
5	1	6	1	24	3	269	1208	165	27	93.302078	παλαιότερες
5	1	6	1	24	4	451	1208	110	27	86.622955	ἀπόψεις
5	1	6	1	24	5	571	1208	58	28	96.161652	περί
5	1	6	1	24	6	642	1210	48	26	96.650841	τῆς
5	1	6	1	24	7	706	1208	98	28	96.437988	θέσεως
5	1	6	1	24	8	819	1210	51	20	95.009689	τῶν
4	1	6	1	25	0	161	1240	575	31	-1	
5	1	6	1	25	1	161	1244	132	27	94.608582	φρουρίων
5	1	6	1	25	2	309	1244	92	22	96.010437	αὐτῶν.
5	1	6	1	25	3	734	1240	2	2	0.000000	Ι
3	1	6	2	0	0	158	1279	713	494	-1	
4	1	6	2	1	0	193	1279	676	28	-1	
5	1	6	2	1	1	193	1279	50	22	25.774506	2τό
5	1	6	2	1	2	261	1279	157	28	93.301170	χειρόγραφο
5	1	6	2	1	3	433	1279	60	21	60.025665	αὐπό
5	1	6	2	1	4	509	1279	154	28	73.478111	ἄναφέρεται
5	1	6	2	1	5	676	1279	15	28	76.478577	ἤ
5	1	6	2	1	6	708	1279	58	28	46.758457	ὃδός
5	1	6	2	1	7	784	1280	49	21	93.245613	πού
5	1	6	2	1	8	846	1280	23	21	92.197067	ᾱ-
4	1	6	2	2	0	161	1314	708	29	-1	
5	1	6	2	2	1	161	1315	138	27	53.773441	κολούθηοε
5	1	6	2	2	2	314	1314	14	21	87.331802	ὃ
5	1	6	2	2	3	340	1314	191	28	49.837486	ἄντωιρόσωπος
5	1	6	2	2	4	543	1316	44	20	91.559746	τοῦ
5	1	6	2	2	5	604	1314	88	29	79.958344	ἱδρυτῇ
5	1	6	2	2	6	706	1317	44	20	93.296272	τοῦ
5	1	6	2	2	7	762	1316	107	27	56.682152	Φραγκι-
4	1	6	2	3	0	161	1350	710	29	-1	
5	1	6	2	3	1	161	1352	46	20	88.779655	κοῦ
