level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2656	3425	-1	
2	1	1	0	0	0	3	2	1408	21	-1	
3	1	1	1	0	0	3	2	1408	21	-1	
4	1	1	1	1	0	3	2	1408	21	-1	
5	1	1	1	1	1	3	2	1408	21	95.000000	 
2	1	2	0	0	0	64	936	7	327	-1	
3	1	2	1	0	0	64	936	7	327	-1	
4	1	2	1	1	0	64	936	7	327	-1	
5	1	2	1	1	1	64	936	7	327	95.000000	 
2	1	3	0	0	0	55	1945	10	583	-1	
3	1	3	1	0	0	55	1945	10	583	-1	
4	1	3	1	1	0	55	1945	10	583	-1	
5	1	3	1	1	1	55	1945	10	583	95.000000	 
2	1	4	0	0	0	219	151	182	24	-1	
3	1	4	1	0	0	219	151	182	24	-1	
4	1	4	1	1	0	219	151	182	24	-1	
5	1	4	1	1	1	219	151	153	24	0.000000	ΤΡΕΩΡΤΓΗΣΤ
2	1	5	0	0	0	224	191	494	12	-1	
3	1	5	1	0	0	224	191	494	12	-1	
4	1	5	1	1	0	224	191	494	12	-1	
5	1	5	1	1	1	224	191	494	12	95.000000	 
2	1	6	0	0	0	274	242	647	85	-1	
3	1	6	1	0	0	274	242	647	85	-1	
4	1	6	1	1	0	274	242	647	85	-1	
5	1	6	1	1	1	274	242	32	85	0.000000	ε
5	1	6	1	1	2	321	242	182	69	0.000000	ΗΝ
5	1	6	1	1	3	520	246	131	67	0.000000	ΠΜΙΡΙ
5	1	6	1	1	4	670	248	75	66	6.595581	ΠΠ
5	1	6	1	1	5	769	250	101	66	0.000000	ΝΗΙΙ
2	1	7	0	0	0	211	344	718	570	-1	
3	1	7	1	0	0	215	344	714	207	-1	
4	1	7	1	1	0	240	344	689	34	-1	
5	1	7	1	1	1	240	344	19	18	90.960808	Ἡ
5	1	7	1	1	2	269	345	81	23	45.108780	παρείᾳ
5	1	7	1	1	3	359	351	55	19	75.692833	προς
5	1	7	1	1	4	423	350	26	20	85.187592	τα
5	1	7	1	1	5	456	348	63	23	59.774193	1.000,
5	1	7	1	1	6	528	353	32	17	28.140442	αν:
5	1	7	1	1	7	568	349	94	24	40.764015	θέλουμε
5	1	7	1	1	8	672	356	32	16	76.684998	νοι
5	1	7	1	1	9	713	352	163	26	0.000000	διοἠρήσουµε
5	1	7	1	1	10	886	360	43	16	62.448696	την
4	1	7	1	2	0	216	378	711	41	-1	
5	1	7	1	2	1	216	378	77	23	35.785019	εθνωνή
5	1	7	1	2	2	300	384	43	20	41.286396	µρίς
5	1	7	1	2	3	354	382	130	23	9.140869	τοωπότητρι,
5	1	7	1	2	4	494	383	28	22	42.701569	δαἰ
5	1	7	1	2	5	535	384	60	23	37.577442	γίνει
5	1	7	1	2	6	606	390	31	18	72.274261	µε
5	1	7	1	2	7	648	386	57	21	78.770020	θάση
5	1	7	1	2	8	715	392	43	17	70.823288	την
5	1	7	1	2	9	763	384	164	35	0.000000	οποπένήρωσα
4	1	7	1	3	0	216	416	711	31	-1	
5	1	7	1	3	1	216	419	38	14	0.000000	Ἆφι
5	1	7	1	3	2	267	418	41	15	80.270172	τον
5	1	7	1	3	3	324	412	149	41	0.000000	δημακρατωό
5	1	7	1	3	4	488	412	189	41	3.234543	πραγρμµατισμό
5	1	7	1	3	5	694	426	44	19	32.270691	Ίπευ
5	1	7	1	3	6	748	424	105	23	0.000000	σηµαίνει
5	1	7	1	3	7	865	426	62	21	7.382828	αωτέά-
4	1	7	1	4	0	216	452	711	31	-1	
5	1	7	1	4	1	216	454	58	19	54.346901	ματο
5	1	7	1	4	2	289	454	43	17	89.371582	την
5	1	7	1	4	3	344	452	107	24	24.265244	ελεύθερη
5	1	7	1	4	4	463	456	40	27	1.877563	ον
5	1	7	1	4	5	509	454	88	24	11.311905	ισέπιµη
5	1	7	1	4	6	608	457	127	24	40.946533	συµµετοχή
5	1	7	1	4	7	761	463	44	14	94.387711	των
5	1	7	1	4	8	832	459	95	22	85.195755	πολιτών
4	1	7	1	5	0	215	484	711	35	-1	
5	1	7	1	5	1	215	487	41	16	84.586487	στο
5	1	7	1	5	2	269	484	89	24	62.303444	ὀργρινο
5	1	7	1	5	3	369	487	71	24	21.234772	λήφπις
5	1	7	1	5	4	452	489	141	23	42.124905	αποφάσεων.
5	1	7	1	5	5	605	491	22	18	78.448357	9
5	1	7	1	5	6	638	491	76	24	20.044144	θεσμός
5	1	7	1	5	7	725	497	39	19	44.436195	σης
5	1	7	1	5	8	786	494	140	25	40.663971	περιφέρειως
4	1	7	1	6	0	215	519	501	32	-1	
5	1	7	1	6	1	215	519	106	21	4.577217	Ἀρελύπτεν
5	1	7	1	6	2	330	521	96	24	51.141289	οκριθώς
5	1	7	1	6	3	436	527	33	20	93.124672	τις
5	1	7	1	6	4	481	525	122	23	0.000000	ποιροἰπάνω
5	1	7	1	6	5	610	526	106	25	0.000000	οινόγκες,
3	1	7	2	0	0	212	554	713	205	-1	
4	1	7	2	1	0	239	554	686	34	-1	
5	1	7	2	1	1	239	554	41	22	83.684570	Με
5	1	7	2	1	2	291	556	76	25	88.129990	πυξίδα
5	1	7	2	1	3	376	562	32	19	92.635109	τις
5	1	7	2	1	4	418	559	124	24	36.413200	ποροἰπάίνω
5	1	7	2	1	5	550	561	75	24	12.762642	ρἱρχές,
5	1	7	2	1	6	636	562	64	23	91.334579	έγινε
5	1	7	2	1	7	708	567	57	20	97.006035	στην
5	1	7	2	1	8	773	565	100	23	70.176064	Τρίπολη
5	1	7	2	1	9	886	572	39	13	96.001442	στα
4	1	7	2	2	0	215	590	710	36	-1	
5	1	7	2	2	1	215	590	55	23	84.678825	µέσα
5	1	7	2	2	2	282	592	87	20	64.810303	Ἰουλίου
5	1	7	2	2	3	380	597	25	14	92.947433	το
5	1	7	2	2	4	419	594	24	18	64.082916	Ίο
5	1	7	2	2	5	449	597	151	24	22.275253	οἰνοἰπηνξιουιό
5	1	7	2	2	6	609	598	110	24	70.322685	Συνέδρια
5	1	7	2	2	7	727	603	40	21	90.775772	της
5	1	7	2	2	8	779	600	146	26	95.062897	Περιφέρειας
4	1	7	2	3	0	215	626	709	42	-1	
5	1	7	2	3	1	215	626	179	31	27.264641	Πελοποννήσευ,
5	1	7	2	3	2	409	633	30	20	86.400688	µε
5	1	7	2	3	3	450	633	43	19	86.843140	την
5	1	7	2	3	4	505	632	127	24	70.123077	συµµετοχή.
5	1	7	2	3	5	656	635	168	22	79.715431	εκπροσώπων
5	1	7	2	3	6	811	622	17	40	89.644768	-
5	1	7	2	3	7	835	633	89	35	11.100418	εισηγη-
4	1	7	2	4	0	213	660	711	38	-1	
5	1	7	2	4	1	213	660	45	19	89.737839	τών
5	1	7	2	4	2	265	664	38	19	37.094765	μι’
5	1	7	2	4	3	317	662	65	24	31.929108	όλους
5	1	7	2	4	4	393	667	48	21	25.838654	τους
5	1	7	2	4	5	454	666	80	24	35.458687	νμούς
5	1	7	2	4	6	544	672	39	19	96.648773	της
5	1	7	2	4	7	592	668	149	26	70.074394	Περιφέρειας
5	1	7	2	4	8	750	675	44	16	70.074394	που
5	1	7	2	4	9	820	672	104	26	6.086609	πάλιφαν
4	1	7	2	5	0	213	698	710	33	-1	
5	1	7	2	5	1	213	701	28	18	89.713867	µε
5	1	7	2	5	2	253	701	32	19	94.159523	τις
5	1	7	2	5	3	299	698	152	25	15.818939	τοποθετήσεις
5	1	7	2	5	4	465	705	49	20	96.531952	τους
5	1	7	2	5	5	526	702	45	21	48.212776	όλα
5	1	7	2	5	6	581	707	29	17	92.476151	τα
5	1	7	2	5	7	623	704	144	23	55.791031	προθλήµατα
5	1	7	2	5	8	782	711	41	16	96.471588	που
5	1	7	2	5	9	835	712	88	19	27.727371	ανιμε-
4	1	7	2	6	0	212	731	366	28	-1	
5	1	7	2	6	1	212	731	86	24	22.375862	τωπίδει
5	1	7	2	6	2	310	737	16	16	45.623100	τἩ
5	1	7	2	6	3	333	734	103	25	78.273323	περιοχή.
3	1	7	3	0	0	211	766	713	98	-1	
4	1	7	3	1	0	239	766	684	33	-1	
5	1	7	3	1	1	239	766	47	19	29.789764	Ἔπο
5	1	7	3	1	2	294	767	111	25	33.813049	Σωνέδρια
5	1	7	3	1	3	416	775	41	16	93.259224	που
5	1	7	3	1	4	468	770	65	24	0.210175	άγινε,
5	1	7	3	1	5	540	776	42	22	25.430649	ετα
5	1	7	3	1	6	591	773	121	24	30.170677	νεόπευντο
5	1	7	3	1	7	721	775	72	24	85.212547	κτίρια
5	1	7	3	1	8	802	780	40	18	91.579185	του
5	1	7	3	1	9	850	778	73	21	33.890228	Πνεν-
4	1	7	3	2	0	211	802	713	34	-1	
5	1	7	3	2	1	211	802	93	21	51.704769	μοτικού
5	1	7	3	2	2	312	802	107	25	0.000000	Ἰωέντρου,
5	1	7	3	2	3	433	808	239	23	30.407013	προινμοἰτοποιήθησουν
5	1	7	3	2	4	684	810	23	19	73.125763	19
5	1	7	3	2	5	717	811	85	24	40.886375	ειδίπές
5	1	7	3	2	6	812	813	112	23	90.486023	συνεδρεί-
4	1	7	3	3	0	211	837	301	27	-1	
5	1	7	3	3	1	211	840	24	18	60.703854	56
5	1	7	3	3	2	244	841	28	17	95.713211	µε
5	1	7	3	3	3	281	837	131	26	45.682980	αντίστοιχοι
5	1	7	3	3	4	422	836	90	28	0.000000	θέµαιτοι.
3	1	7	4	0	0	239	877	683	37	-1	
4	1	7	4	1	0	239	877	683	37	-1	
5	1	7	4	1	1	239	877	42	23	81.954926	Για
5	1	7	4	1	2	296	878	75	31	78.517441	πρώτη
5	1	7	4	1	3	378	880	59	28	45.145782	φρρά
5	1	7	4	1	4	448	882	115	30	54.167152	ζηπήµοιτοι
5	1	7	4	1	5	574	884	125	30	61.959534	ανάπτυξης
5	1	7	4	1	6	709	886	150	24	23.512375	εξετάρθησαν
5	1	7	4	1	7	871	888	51	19	91.668694	τόσο
2	1	8	0	0	0	512	324	121	10	-1	
3	1	8	1	0	0	512	324	121	10	-1	
4	1	8	1	1	0	512	324	121	10	-1	
5	1	8	1	1	1	512	324	121	10	95.000000	 
2	1	9	0	0	0	187	904	734	38	-1	
3	1	9	1	0	0	187	904	734	38	-1	
4	1	9	1	1	0	187	904	734	38	-1	
5	1	9	1	1	1	187	905	4	2	0.000000	Ὅ
5	1	9	1	1	2	192	904	189	31	0.000000	λαπτομεριοθιά,
5	1	9	1	1	3	395	916	142	21	0.000000	φωιήστηνιοῦν
5	1	9	1	1	4	550	918	127	23	39.287788	Φλόπλευρος
5	1	9	1	1	5	689	924	40	16	0.000000	ρίουυ
5	1	9	1	1	6	740	920	91	22	37.825386	θγήριοιν
5	1	9	1	1	7	843	926	28	14	80.737923	τκ
5	1	9	1	1	8	882	927	39	14	0.000000	οἰν-
2	1	10	0	0	0	206	944	715	353	-1	
3	1	10	1	0	0	206	944	715	353	-1	
4	1	10	1	1	0	210	944	711	35	-1	
5	1	10	1	1	1	210	944	98	25	88.019470	τίστοιχα
5	1	10	1	1	2	322	948	176	24	57.947731	συμπεράσματα.
5	1	10	1	1	3	510	951	29	18	45.978371	Οι
5	1	10	1	1	4	550	951	101	24	80.506157	σύνεδροι
5	1	10	1	1	5	682	954	188	23	7.064095	απασχολήθηναον
5	1	10	1	1	6	893	962	28	17	90.960907	µε
4	1	10	1	2	0	209	980	712	35	-1	
5	1	10	1	2	1	209	980	83	22	32.959412	θέµατα
5	1	10	1	2	2	304	984	170	24	51.656410	περιφερεικρής
5	1	10	1	2	3	486	985	129	25	0.000000	ανάπτυξης,
5	1	10	1	2	4	628	988	124	24	50.180737	ανάπτυξης
5	1	10	1	2	5	766	995	39	16	49.243282	τον
5	1	10	1	2	6	832	991	89	24	21.738281	Ἱρωτο-
4	1	10	1	3	0	209	1015	711	36	-1	
5	1	10	1	3	1	209	1015	58	22	66.344803	γενή
5	1	10	1	3	2	281	1016	77	23	48.680767	Τομέα
5	1	10	1	3	3	389	1019	110	24	42.210182	(γεωργίρ
5	1	10	1	3	4	509	1030	8	5	73.408691	-
5	1	10	1	3	5	530	1022	150	24	63.954636	ππηνατροφία
5	1	10	1	3	6	694	1033	9	5	92.173508	-
