level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2506	3490	-1	
2	1	1	0	0	0	7	39	2455	3	-1	
3	1	1	1	0	0	7	39	2455	3	-1	
4	1	1	1	1	0	7	39	2455	3	-1	
5	1	1	1	1	1	7	39	2455	3	95.000000	 
2	1	2	0	0	0	38	924	7	4	-1	
3	1	2	1	0	0	38	924	7	4	-1	
4	1	2	1	1	0	38	924	7	4	-1	
5	1	2	1	1	1	38	924	7	4	0.000000	ν
2	1	3	0	0	0	41	1772	725	29	-1	
3	1	3	1	0	0	41	1772	725	29	-1	
4	1	3	1	1	0	41	1772	725	29	-1	
5	1	3	1	1	1	41	1782	38	8	43.803909	στ
5	1	3	1	1	2	93	1772	27	20	78.596199	Ε
5	1	3	1	1	3	126	1768	41	37	0.000000	ο.
5	1	3	1	1	4	169	1773	136	26	0.000000	Μαρία...
5	1	3	1	1	5	320	1774	13	20	78.770844	Ι
5	1	3	1	1	6	343	1774	423	27	15.610123	υαμναρεάνοῇ
5	1	3	1	1	7	490	1768	38	37	16.391457	εις
5	1	3	1	1	8	539	1768	106	37	16.391457	μνήμην
5	1	3	1	1	9	656	1768	112	37	0.000000	ποα...υ-
2	1	4	0	0	0	59	167	208	22	-1	
3	1	4	1	0	0	59	167	208	22	-1	
4	1	4	1	1	0	59	167	208	22	-1	
5	1	4	1	1	1	59	167	38	22	92.535049	ΤΟ
5	1	4	1	1	2	113	167	154	22	65.893677	ΤΕΩΡΓΙΤΣΙ
2	1	5	0	0	0	68	208	350	7	-1	
3	1	5	1	0	0	68	208	350	7	-1	
4	1	5	1	1	0	68	208	350	7	-1	
5	1	5	1	1	1	68	208	350	7	95.000000	 
2	1	6	0	0	0	120	258	591	87	-1	
3	1	6	1	0	0	120	258	591	87	-1	
4	1	6	1	1	0	120	258	591	87	-1	
5	1	6	1	1	1	120	258	215	66	25.152122	ΙΗΕΗΙΗ
5	1	6	1	1	2	364	254	80	96	34.711975	ΙΤ
5	1	6	1	1	3	508	260	42	65	13.495911	Ν
5	1	6	1	1	4	587	260	124	66	19.981674	ΠΠ
2	1	7	0	0	0	57	361	712	209	-1	
3	1	7	1	0	0	57	361	711	171	-1	
4	1	7	1	1	0	83	361	683	30	-1	
5	1	7	1	1	1	83	361	294	28	9.741020	ΑΙΑΕΚΕΚΡΙΜΗΕΠΝΟΙ
5	1	7	1	1	2	388	363	149	26	59.049667	Ενοωπαίοι
5	1	7	1	1	3	550	364	98	27	93.269913	γιατρού
5	1	7	1	1	4	662	364	104	22	60.390297	υσιενθυ-
4	1	7	1	2	0	58	396	709	31	-1	
5	1	7	1	2	1	58	396	88	27	79.027237	µίζουν
5	1	7	1	2	2	163	404	42	13	96.265846	και
5	1	7	1	2	3	223	398	131	21	50.531693	συνιστούν
5	1	7	1	2	4	372	406	30	13	96.637817	τα
5	1	7	1	2	5	414	398	129	22	75.072189	πολλαπλά
5	1	7	1	2	6	566	399	201	28	30.647499	ιευεργετήµατα,
4	1	7	1	3	0	57	432	709	31	-1	
5	1	7	1	3	1	57	439	50	14	80.477722	που
