level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3361	3588	-1	
2	1	1	0	0	0	14	0	3310	4	-1	
3	1	1	1	0	0	14	0	3310	4	-1	
4	1	1	1	1	0	14	0	3310	4	-1	
5	1	1	1	1	1	14	0	3310	4	95.000000	 
2	1	2	0	0	0	538	139	143	36	-1	
3	1	2	1	0	0	538	139	143	36	-1	
4	1	2	1	1	0	538	139	143	36	-1	
5	1	2	1	1	1	538	139	78	36	58.125172	Σελίδα
5	1	2	1	1	2	649	164	32	5	0.000000	--
2	1	3	0	0	0	588	192	121	6	-1	
3	1	3	1	0	0	588	192	121	6	-1	
4	1	3	1	1	0	588	192	121	6	-1	
5	1	3	1	1	1	588	192	121	6	95.000000	 
2	1	4	0	0	0	0	195	209	6	-1	
3	1	4	1	0	0	0	195	209	6	-1	
4	1	4	1	1	0	0	195	209	6	-1	
5	1	4	1	1	1	0	195	209	6	95.000000	 
2	1	5	0	0	0	94	240	538	122	-1	
3	1	5	1	0	0	94	240	538	122	-1	
4	1	5	1	1	0	100	240	519	54	-1	
5	1	5	1	1	1	100	244	30	40	92.602112	Η
5	1	5	1	1	2	148	243	161	51	89.945274	µεγάλη
5	1	5	1	1	3	329	240	290	51	49.921379	φυσιογνωμία
4	1	5	1	2	0	94	305	538	57	-1	
5	1	5	1	2	1	94	327	74	29	96.308296	του
5	1	5	1	2	2	187	314	99	41	93.206825	Ηλία
5	1	5	1	2	3	305	305	327	57	91.788376	Γκορτσολόγου
2	1	6	0	0	0	288	374	142	6	-1	
3	1	6	1	0	0	288	374	142	6	-1	
4	1	6	1	1	0	288	374	142	6	-1	
5	1	6	1	1	1	288	374	142	6	95.000000	 
2	1	7	0	0	0	3	400	712	358	-1	
3	1	7	1	0	0	190	400	345	31	-1	
4	1	7	1	1	0	190	400	345	31	-1	
5	1	7	1	1	1	190	403	91	28	53.634129	(Πρώην.
5	1	7	1	1	2	294	401	118	29	83.021996	Δημάρχου
5	1	7	1	1	3	427	400	108	28	0.000000	Σπάρτης)
