level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2535	3509	-1	
2	1	1	0	0	0	1030	38	650	17	-1	
3	1	1	1	0	0	1030	38	650	17	-1	
4	1	1	1	1	0	1030	38	650	17	-1	
5	1	1	1	1	1	1030	38	650	17	95.000000	 
2	1	2	0	0	0	86	39	1594	31	-1	
3	1	2	1	0	0	86	39	1594	31	-1	
4	1	2	1	1	0	86	39	1594	31	-1	
5	1	2	1	1	1	86	39	1594	31	95.000000	 
2	1	3	0	0	0	302	2684	105	28	-1	
3	1	3	1	0	0	302	2684	105	28	-1	
4	1	3	1	1	0	302	2684	105	28	-1	
5	1	3	1	1	1	302	2686	6	10	22.974998	)
5	1	3	1	1	2	311	2684	96	28	95.730507	Αθήνα.
2	1	4	0	0	0	256	224	150	25	-1	
3	1	4	1	0	0	256	224	150	25	-1	
4	1	4	1	1	0	256	224	150	25	-1	
5	1	4	1	1	1	256	224	150	25	75.438911	ΤΕΩΡΤΙΤΣΙ
2	1	5	0	0	0	2229	185	133	22	-1	
3	1	5	1	0	0	2229	185	133	22	-1	
4	1	5	1	1	0	2229	185	133	22	-1	
5	1	5	1	1	1	2229	185	98	22	11.870132	Σελίδαβ
5	1	5	1	1	2	2338	192	24	4	20.964790	--
2	1	6	0	0	0	954	223	1474	33	-1	
3	1	6	1	0	0	954	223	1474	33	-1	
4	1	6	1	1	0	954	223	1474	33	-1	
5	1	6	1	1	1	954	223	1474	33	95.000000	 
2	1	7	0	0	0	281	259	461	12	-1	
3	1	7	1	0	0	281	259	461	12	-1	
4	1	7	1	1	0	281	259	461	12	-1	
5	1	7	1	1	1	281	259	461	12	95.000000	 
2	1	8	0	0	0	284	302	669	77	-1	
3	1	8	1	0	0	284	302	669	77	-1	
4	1	8	1	1	0	284	302	669	77	-1	
5	1	8	1	1	1	284	311	156	62	11.309799	Ἑλγική
5	1	8	1	1	2	461	310	177	69	29.096687	Τρίπεῖα
5	1	8	1	1	3	659	308	73	66	37.703712	τῆς
5	1	8	1	1	4	756	302	197	67	11.679001	Ἑλλήδις
2	1	9	0	0	0	546	387	142	7	-1	
3	1	9	1	0	0	546	387	142	7	-1	
4	1	9	1	1	0	546	387	142	7	-1	
5	1	9	1	1	1	546	387	142	7	95.000000	 
2	1	10	0	0	0	262	410	712	217	-1	
3	1	10	1	0	0	262	410	712	217	-1	
4	1	10	1	1	0	393	410	453	37	-1	
5	1	10	1	1	1	393	426	17	6	92.257324	-
5	1	10	1	1	2	425	416	127	31	93.088715	Συνέχεια
5	1	10	1	1	3	563	414	49	22	73.677963	ἀπό
5	1	10	1	1	4	621	413	48	28	95.963058	τήν
5	1	10	1	1	5	685	412	33	27	38.244324	1η
5	1	10	1	1	6	728	410	88	22	92.196175	σελίδα
5	1	10	1	1	7	829	418	17	6	57.696693	--
4	1	10	1	2	0	262	444	708	41	-1	
5	1	10	1	2	1	262	458	39	27	73.592400	τήν
5	1	10	1	2	2	314	456	130	29	71.046921	προσεκτική
5	1	10	1	2	3	458	454	100	26	15.590019	στόβµιση
5	1	10	1	2	4	579	454	40	25	93.095963	τῆς
5	1	10	1	2	5	637	451	135	26	60.721329	οἴκονομκῆς
5	1	10	1	2	6	787	447	135	26	63.684593	κατάστασης
5	1	10	1	2	7	935	444	35	22	0.000000	χαά
4	1	10	1	3	0	263	481	709	39	-1	
5	1	10	1	3	1	263	496	37	24	89.805420	τῆς
5	1	10	1	3	2	316	491	231	29	25.738976	χρηματοοικονοµιχῆς
5	1	10	1	3	3	562	488	66	27	57.726974	δοµῆς
5	1	10	1	3	4	644	488	41	19	96.499115	τῶν
5	1	10	1	3	5	703	482	177	29	77.403931	ὑπερχρεωμένων
5	1	10	1	3	6	897	481	75	27	0.000000	ἔπηχει-
4	1	10	1	4	0	263	515	710	42	-1	
5	1	10	1	4	1	263	528	81	29	91.250198	ρήσεων
5	1	10	1	4	2	363	526	37	22	79.013275	καὶ
5	1	10	1	4	3	415	525	101	28	46.491867	δαθµιαῖα
5	1	10	1	4	4	527	523	134	28	40.334496	διαμόρφωσε
5	1	10	1	4	5	673	519	162	29	51.451698	συγκεκριμένες
5	1	10	1	4	6	851	518	66	23	93.277267	θέσεις
5	1	10	1	4	7	936	515	37	28	23.555138	Υ'ά
4	1	10	1	5	0	264	551	709	40	-1	
5	1	10	1	5	1	264	563	26	27	51.755253	τή
5	1	10	1	5	2	307	562	116	29	54.569950	µεθόδευση
5	1	10	1	5	3	435	563	40	24	93.289047	τῆς
5	1	10	1	5	4	486	559	150	28	0.000000	πεφαλαιωνῆς
5	1	10	1	5	5	649	556	125	27	35.620567	ἐξυχίανσης
5	1	10	1	5	6	791	554	36	21	80.819885	καί
5	1	10	1	5	7	845	553	38	27	91.267059	τήν
5	1	10	1	5	8	900	551	73	28	50.097748	ὄμαλο-
4	1	10	1	6	0	265	586	709	41	-1	
5	1	10	1	6	1	265	607	15	13	40.172123	π
5	1	10	1	6	2	293	598	49	29	32.438515	ίηση
5	1	10	1	6	3	359	600	40	25	93.274567	τῆς
5	1	10	1	6	4	416	597	154	26	82.174850	παραγωγικῆς
5	1	10	1	6	5	584	592	181	29	66.016037	δραστηριότητας
5	1	10	1	6	6	790	590	53	21	82.004097	χάθε
5	1	10	1	6	7	855	590	50	26	71.792793	μιᾶς
5	1	10	1	6	8	932	586	42	21	94.586296	ἀπό
2	1	11	0	0	0	267	694	716	392	-1	
3	1	11	1	0	0	267	694	716	392	-1	
4	1	11	1	1	0	267	694	710	37	-1	
5	1	11	1	1	1	267	706	45	25	49.308109	γίας
5	1	11	1	1	2	322	705	38	22	61.929157	καὶ
5	1	11	1	1	3	373	704	102	27	60.377716	ἰδιαίτερα,
