level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2602	3509	-1	
2	1	1	0	0	0	56	926	34	10	-1	
3	1	1	1	0	0	56	926	34	10	-1	
4	1	1	1	1	0	56	926	34	10	-1	
5	1	1	1	1	1	56	926	34	10	58.033356	πο:
2	1	2	0	0	0	226	31	2348	5	-1	
3	1	2	1	0	0	226	31	2348	5	-1	
4	1	2	1	1	0	226	31	2348	5	-1	
5	1	2	1	1	1	226	31	2348	5	95.000000	 
2	1	3	0	0	0	226	31	2348	5	-1	
3	1	3	1	0	0	226	31	2348	5	-1	
4	1	3	1	1	0	226	31	2348	5	-1	
5	1	3	1	1	1	226	31	2348	5	95.000000	 
2	1	4	0	0	0	297	554	317	69	-1	
3	1	4	1	0	0	297	554	317	69	-1	
4	1	4	1	1	0	430	554	183	33	-1	
5	1	4	1	1	1	430	554	183	33	87.399246	ΓΕΩΡΓΙΤΣΙΑΝΟΙ
4	1	4	1	2	0	297	596	317	27	-1	
5	1	4	1	2	1	297	596	130	27	65.545151	ΑΓΑΠΗΣΤΕ
5	1	4	1	2	2	457	596	157	21	56.930702	ΟΑΟΨΥΧΑ....,
2	1	5	0	0	0	309	566	85	19	-1	
3	1	5	1	0	0	309	566	85	19	-1	
4	1	5	1	1	0	309	566	85	19	-1	
5	1	5	1	1	1	309	566	85	19	70.586433	ΚΕΑΡΟΙ
2	1	6	0	0	0	406	645	341	4	-1	
3	1	6	1	0	0	406	645	341	4	-1	
4	1	6	1	1	0	406	645	341	4	-1	
5	1	6	1	1	1	406	645	341	4	95.000000	 
2	1	7	0	0	0	193	701	493	7	-1	
3	1	7	1	0	0	193	701	493	7	-1	
4	1	7	1	1	0	193	701	493	7	-1	
5	1	7	1	1	1	193	701	493	7	95.000000	 
2	1	8	0	0	0	193	719	685	208	-1	
3	1	8	1	0	0	193	719	685	206	-1	
4	1	8	1	1	0	300	719	469	115	-1	
5	1	8	1	1	1	300	719	175	115	0.000000	Ανήγιι
5	1	8	1	1	2	497	761	272	71	15.095566	ὑρληλιγικής
4	1	8	1	2	0	193	850	685	77	-1	
5	1	8	1	2	1	193	854	262	76	0.000000	«ΧΡΠΠΙΜΙΠΗΕ
5	1	8	1	2	2	473	851	74	77	92.764793	τοῦ
5	1	8	1	2	3	572	850	185	77	20.105759	ἐδήφους
5	1	8	1	2	4	779	864	108	67	45.289249	µας
2	1	9	0	0	0	175	951	712	819	-1	
3	1	9	1	0	0	176	951	711	317	-1	
4	1	9	1	1	0	211	951	675	46	-1	
5	1	9	1	1	1	211	951	28	22	91.790054	Ὁ
5	1	9	1	1	2	255	952	136	28	90.935623	εὐέλικτος
5	1	9	1	1	3	406	953	183	28	96.303474	Πολιτιστικός
5	1	9	1	1	4	608	954	141	29	96.272667	Σύλλογος
5	1	9	1	1	5	779	956	107	41	90.758766	ἀμέσως
4	1	9	1	2	0	178	986	707	46	-1	
5	1	9	1	2	1	178	986	139	32	89.901497	υἱοθέτησε
5	1	9	1	2	2	327	988	46	29	92.545990	τήν
5	1	9	1	2	3	385	988	60	23	92.545990	ἰδέα
5	1	9	1	2	4	454	995	61	23	90.428696	µας,
5	1	9	1	2	5	524	989	50	28	96.334030	γιά
5	1	9	1	2	6	586	990	28	30	96.703056	τή
5	1	9	1	2	7	627	990	138	42	96.757263	σύγκληση
5	1	9	1	2	8	779	992	46	22	96.049706	τοῦ
5	1	9	1	2	9	839	992	46	23	96.049706	Ίου
4	1	9	1	3	0	178	1022	708	35	-1	
5	1	9	1	3	1	178	1022	299	31	91.124649	Πανγεωργιτσιάνικου
5	1	9	1	3	2	494	1024	151	31	96.097954	Συνεδρίου,
5	1	9	1	3	3	660	1026	47	22	94.304428	καί
5	1	9	1	3	4	722	1027	50	30	96.219543	ἤδη
5	1	9	1	3	5	789	1028	53	22	96.954102	ἀπό
5	1	9	1	3	6	856	1029	30	21	96.866455	τό
4	1	9	1	4	0	176	1059	708	34	-1	
5	1	9	1	4	1	176	1059	188	30	57.686501	προηγούμενο
5	1	9	1	4	2	375	1060	94	29	88.330254	φύλλο,
5	1	9	1	4	3	498	1060	31	31	86.092957	µέ
5	1	9	1	4	4	544	1061	146	30	91.243362	ὑπέρμετρη
