level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2566	3583	-1	
2	1	1	0	0	0	22	28	2536	26	-1	
3	1	1	1	0	0	22	28	2536	26	-1	
4	1	1	1	1	0	22	28	2536	26	-1	
5	1	1	1	1	1	22	28	2536	26	95.000000	 
2	1	2	0	0	0	62	928	22	13	-1	
3	1	2	1	0	0	62	928	22	13	-1	
4	1	2	1	1	0	62	928	22	13	-1	
5	1	2	1	1	1	62	928	22	13	52.312721	ο
2	1	3	0	0	0	146	3413	721	31	-1	
3	1	3	1	0	0	146	3413	721	31	-1	
4	1	3	1	1	0	146	3413	721	31	-1	
5	1	3	1	1	1	146	3421	64	23	0.000000	-.µο'
5	1	3	1	1	2	225	3415	31	29	82.159294	µέ
5	1	3	1	1	3	271	3415	241	29	37.390980	τσιµεντόδροµους
5	1	3	1	1	4	526	3414	45	21	93.304741	καὶ
5	1	3	1	1	5	586	3413	281	30	91.673676	ἀσφαλτόδρομους,
5	1	3	1	1	6	850	3409	20	39	43.709862	δ
2	1	4	0	0	0	178	201	2054	383	-1	
3	1	4	1	0	0	178	201	2054	383	-1	
4	1	4	1	1	0	178	201	2054	383	-1	
5	1	4	1	1	1	178	201	2054	383	95.000000	 
2	1	5	0	0	0	280	606	316	49	-1	
3	1	5	1	0	0	280	606	316	49	-1	
4	1	5	1	1	0	291	606	304	19	-1	
5	1	5	1	1	1	291	606	85	18	78.614555	ΝΕΑΡΟΙ
5	1	5	1	1	2	412	606	183	19	0.000000	ΓΕΩΡΓΠΣΜΑΝΟΦΙ
4	1	5	1	2	0	280	635	316	20	-1	
5	1	5	1	2	1	280	636	129	18	89.068520	ΑΓΑΠΗΣΤΕ
5	1	5	1	2	2	440	635	156	20	52.681839	ΟΑΟΨΥΧΑ.....
2	1	6	0	0	0	210	681	481	7	-1	
3	1	6	1	0	0	210	681	481	7	-1	
4	1	6	1	1	0	210	681	481	7	-1	
5	1	6	1	1	1	210	681	481	7	95.000000	 
2	1	7	0	0	0	774	684	93	5	-1	
3	1	7	1	0	0	774	684	93	5	-1	
4	1	7	1	1	0	774	684	93	5	-1	
5	1	7	1	1	1	774	684	93	5	95.000000	 
2	1	8	0	0	0	650	607	1045	48	-1	
3	1	8	1	0	0	650	607	1045	48	-1	
4	1	8	1	1	0	650	607	1045	48	-1	
5	1	8	1	1	1	650	608	86	41	91.235817	το
5	1	8	1	1	2	759	607	528	45	53.212963	ΜΗΑΛΗΚΟΝΙΤΟΥ
5	1	8	1	1	3	1308	612	387	43	58.419983	ΤΑΥΓΕΤΟΥ
2	1	9	0	0	0	2284	257	25	322	-1	
3	1	9	1	0	0	2284	257	25	322	-1	
4	1	9	1	1	0	2284	257	25	322	-1	
5	1	9	1	1	1	2289	523	19	56	7.459335	τἈΧ.
5	1	9	1	1	2	2284	424	25	82	93.295959	ΤΕΛΟΣ
